,experiment,subid,rep_num,target,person,age,word,final_match
549,adult-child,10,3,A1,child,8.0,lay,False
550,adult-child,10,3,B1,parent,8.0,walk,False
551,adult-child,10,3,B1,parent,8.0,head,False
552,adult-child,10,3,C1,child,8.0,good,False
553,adult-child,10,3,D1,parent,8.0,lay,False
554,adult-child,10,3,D1,parent,8.0,leg,True
555,adult-child,10,3,D1,parent,8.0,air,False
556,adult-child,10,3,E1,parent,8.0,jump,False
557,adult-child,10,3,G1,parent,8.0,sit,True
558,adult-child,10,3,G1,parent,8.0,chair,False
559,adult-child,10,3,H1,child,8.0,sit,False
560,adult-child,10,3,H1,child,8.0,hold,True
561,adult-child,10,3,H1,child,8.0,bowl,True
562,adult-child,10,3,H1,child,8.0,soup,True
563,adult-child,10,3,I1,child,8.0,square,False
564,adult-child,10,3,I1,child,8.0,head,False
565,adult-child,10,3,I1,child,8.0,triangle,False
566,adult-child,10,3,I1,child,8.0,foot,False
567,adult-child,10,3,I1,child,8.0,hold,True
568,adult-child,10,3,I1,child,8.0,triangle,False
569,adult-child,10,3,K1,parent,8.0,stick,True
570,adult-child,10,3,K1,parent,8.0,butt,True
571,adult-child,10,4,A1,parent,8.0,run,True
572,adult-child,10,4,C1,parent,8.0,lay,True
573,adult-child,10,4,C1,parent,8.0,prayer,True
574,adult-child,10,4,D1,child,8.0,leg,True
575,adult-child,10,4,E1,child,8.0,wee,True
576,adult-child,10,4,F1,parent,8.0,dab,True
577,adult-child,10,4,G1,child,8.0,sit,True
578,adult-child,10,4,H1,parent,8.0,hold,True
579,adult-child,10,4,H1,parent,8.0,bowl,True
580,adult-child,10,4,H1,parent,8.0,soup,True
581,adult-child,10,4,I1,parent,8.0,hold,True
582,adult-child,10,4,I1,parent,8.0,bowl,True
583,adult-child,10,4,I1,parent,8.0,soup,True
584,adult-child,10,4,K1,child,8.0,stick,True
585,adult-child,10,4,K1,child,8.0,butt,True
586,adult-child,11,1,A1,parent,4.0,get,False
587,adult-child,11,1,A1,parent,4.0,skinny,False
588,adult-child,11,1,A1,parent,4.0,triangle,True
589,adult-child,11,1,B1,child,4.0,walk,True
590,adult-child,11,1,C1,child,4.0,crawl,True
591,adult-child,11,1,E1,child,4.0,bird,False
592,adult-child,11,1,E1,child,4.0,wide,False
593,adult-child,11,1,F1,parent,4.0,get,True
594,adult-child,11,1,F1,parent,4.0,arm,False
595,adult-child,11,1,F1,parent,4.0,air,False
596,adult-child,11,1,F1,parent,4.0,run,True
597,adult-child,11,1,G1,parent,4.0,get,False
598,adult-child,11,1,G1,parent,4.0,lady,False
599,adult-child,11,1,G1,parent,4.0,sit,False
600,adult-child,11,1,G1,parent,4.0,chair,False
601,adult-child,11,1,H1,child,4.0,kite,False
602,adult-child,11,1,H1,child,4.0,head,False
603,adult-child,11,1,H1,child,4.0,wide,False
604,adult-child,11,1,I1,child,4.0,get,False
605,adult-child,11,1,I1,child,4.0,hold,False
606,adult-child,11,1,I1,child,4.0,get,False
607,adult-child,11,1,I1,child,4.0,hold,False
608,adult-child,11,1,I1,child,4.0,triangle,False
609,adult-child,11,1,I1,child,4.0,hand,False
610,adult-child,11,1,K1,parent,4.0,wait,False
611,adult-child,11,1,K1,parent,4.0,get,False
612,adult-child,11,1,K1,parent,4.0,doggy,False
613,adult-child,11,1,K1,parent,4.0,standing,False
614,adult-child,11,2,A1,child,4.0,get,False
615,adult-child,11,2,A1,child,4.0,lot,False
616,adult-child,11,2,A1,child,4.0,triangle,True
617,adult-child,11,2,A1,child,4.0,diamond,False
618,adult-child,11,2,A1,child,4.0,head,False
619,adult-child,11,2,B1,parent,4.0,get,True
620,adult-child,11,2,B1,parent,4.0,man,True
621,adult-child,11,2,B1,parent,4.0,walk,True
622,adult-child,11,2,B1,parent,4.0,sad,True
623,adult-child,11,2,B1,parent,4.0,head,False
624,adult-child,11,2,C1,parent,4.0,get,True
625,adult-child,11,2,C1,parent,4.0,man,False
626,adult-child,11,2,C1,parent,4.0,crawl,True
627,adult-child,11,2,D1,child,4.0,mountain,False
628,adult-child,11,2,E1,parent,4.0,get,True
629,adult-child,11,2,E1,parent,4.0,hand,False
630,adult-child,11,2,E1,parent,4.0,air,False
631,adult-child,11,2,E1,parent,4.0,jump,True
632,adult-child,11,2,F1,child,4.0,get,True
633,adult-child,11,2,F1,child,4.0,hand,False
634,adult-child,11,2,F1,child,4.0,air,False
635,adult-child,11,2,F1,child,4.0,wide,True
636,adult-child,11,2,F1,child,4.0,run,True
637,adult-child,11,2,G1,child,4.0,get,False
638,adult-child,11,2,G1,child,4.0,lot,False
639,adult-child,11,2,G1,child,4.0,diamond,True
640,adult-child,11,2,G1,child,4.0,triangle,True
641,adult-child,11,2,G1,child,4.0,little,False
642,adult-child,11,2,G1,child,4.0,diamond,True
643,adult-child,11,2,G1,child,4.0,triangle,True
644,adult-child,11,2,G1,child,4.0,middle,False
645,adult-child,11,2,H1,parent,4.0,get,True
646,adult-child,11,2,H1,parent,4.0,stand,False
647,adult-child,11,2,I1,parent,4.0,get,False
648,adult-child,11,2,I1,parent,4.0,hold,False
649,adult-child,11,2,I1,parent,4.0,triangle,False
650,adult-child,11,2,K1,child,4.0,doggy,False
651,adult-child,11,2,K1,child,4.0,standing,False
652,adult-child,11,3,A1,parent,4.0,get,False
653,adult-child,11,3,A1,parent,4.0,run,False
654,adult-child,11,3,B1,child,4.0,get,True
655,adult-child,11,3,B1,child,4.0,walk,True
656,adult-child,11,3,B1,child,4.0,man,True
657,adult-child,11,3,B1,child,4.0,sad,True
658,adult-child,11,3,C1,child,4.0,crawl,True
659,adult-child,11,3,D1,parent,4.0,get,False
660,adult-child,11,3,D1,parent,4.0,flat,False
661,adult-child,11,3,D1,parent,4.0,boat,True
662,adult-child,11,3,G1,parent,4.0,get,False
663,adult-child,11,3,G1,parent,4.0,man,False
664,adult-child,11,3,G1,parent,4.0,sit,False
665,adult-child,11,3,I1,child,4.0,hold,False
666,adult-child,11,3,K1,parent,4.0,get,False
667,adult-child,11,3,K1,parent,4.0,doggy,False
668,adult-child,11,3,K1,parent,4.0,stand,True
669,adult-child,11,4,A1,child,4.0,triangle,True
670,adult-child,11,4,B1,parent,4.0,get,True
671,adult-child,11,4,B1,parent,4.0,man,True
672,adult-child,11,4,B1,parent,4.0,walk,True
673,adult-child,11,4,B1,parent,4.0,sad,True
674,adult-child,11,4,C1,parent,4.0,get,True
675,adult-child,11,4,C1,parent,4.0,crawl,True
676,adult-child,11,4,D1,child,4.0,boat,True
677,adult-child,11,4,E1,parent,4.0,get,True
678,adult-child,11,4,E1,parent,4.0,jump,True
679,adult-child,11,4,F1,child,4.0,get,True
680,adult-child,11,4,F1,child,4.0,run,True
681,adult-child,11,4,G1,child,4.0,triangle,True
682,adult-child,11,4,G1,child,4.0,diamond,True
683,adult-child,11,4,H1,parent,4.0,get,True
684,adult-child,11,4,H1,parent,4.0,man,True
685,adult-child,11,4,H1,parent,4.0,crawl,True
686,adult-child,11,4,K1,child,4.0,dog,True
687,adult-child,11,4,K1,child,4.0,stand,True
688,adult-child,12,1,A1,parent,6.0,man,True
689,adult-child,12,1,A1,parent,6.0,walk,False
690,adult-child,12,1,A1,parent,6.0,way,False
691,adult-child,12,1,B1,child,6.0,man,True
692,adult-child,12,1,B1,child,6.0,walk,False
693,adult-child,12,1,C1,parent,6.0,man,True
694,adult-child,12,1,C1,parent,6.0,bend,False
695,adult-child,12,1,D1,parent,6.0,man,True
696,adult-child,12,1,D1,parent,6.0,lay,True
697,adult-child,12,1,E1,child,6.0,man,True
698,adult-child,12,1,E1,child,6.0,walk,False
699,adult-child,12,1,F1,parent,6.0,man,True
700,adult-child,12,1,F1,parent,6.0,point,True
701,adult-child,12,1,F1,parent,6.0,sky,False
702,adult-child,12,1,H1,parent,6.0,diamond,False
703,adult-child,12,1,H1,parent,6.0,man,True
704,adult-child,12,1,H1,parent,6.0,point,True
705,adult-child,12,1,H1,parent,6.0,way,False
706,adult-child,12,1,H1,parent,6.0,man,True
707,adult-child,12,1,I1,child,6.0,man,True
708,adult-child,12,1,I1,child,6.0,hold,False
709,adult-child,12,1,I1,child,6.0,triangle,True
710,adult-child,12,1,K1,child,6.0,man,True
711,adult-child,12,1,K1,child,6.0,bend,False
712,adult-child,12,2,A1,child,6.0,man,True
713,adult-child,12,2,A1,child,6.0,walk,False
714,adult-child,12,2,A1,child,6.0,way,False
715,adult-child,12,2,B1,parent,6.0,man,True
716,adult-child,12,2,B1,parent,6.0,walk,False
717,adult-child,12,2,B1,parent,6.0,way,False
718,adult-child,12,2,C1,child,6.0,man,True
719,adult-child,12,2,C1,child,6.0,bend,False
720,adult-child,12,2,D1,child,6.0,man,True
721,adult-child,12,2,D1,child,6.0,lay,True
722,adult-child,12,2,E1,parent,6.0,get,False
723,adult-child,12,2,E1,parent,6.0,man,True
724,adult-child,12,2,E1,parent,6.0,jump,True
725,adult-child,12,2,E1,parent,6.0,air,True
726,adult-child,12,2,F1,child,6.0,man,True
727,adult-child,12,2,F1,child,6.0,walk,False
728,adult-child,12,2,G1,parent,6.0,get,True
729,adult-child,12,2,G1,parent,6.0,man,True
730,adult-child,12,2,G1,parent,6.0,sit,True
731,adult-child,12,2,H1,child,6.0,man,True
732,adult-child,12,2,H1,child,6.0,point,True
733,adult-child,12,2,I1,parent,6.0,get,False
734,adult-child,12,2,I1,parent,6.0,get,False
735,adult-child,12,2,I1,parent,6.0,man,True
736,adult-child,12,2,I1,parent,6.0,triangle,True
737,adult-child,12,2,K1,parent,6.0,man,True
738,adult-child,12,2,K1,parent,6.0,bend,False
739,adult-child,12,3,A1,parent,6.0,get,False
740,adult-child,12,3,A1,parent,6.0,man,True
741,adult-child,12,3,A1,parent,6.0,walk,False
742,adult-child,12,3,B1,child,6.0,man,True
743,adult-child,12,3,B1,child,6.0,hold,False
744,adult-child,12,3,B1,child,6.0,triangle,False
745,adult-child,12,3,C1,parent,6.0,get,False
746,adult-child,12,3,C1,parent,6.0,get,False
747,adult-child,12,3,C1,parent,6.0,thing,False
748,adult-child,12,3,C1,parent,6.0,dog,True
749,adult-child,12,3,C1,parent,6.0,bend,False
750,adult-child,12,3,D1,parent,6.0,get,False
751,adult-child,12,3,D1,parent,6.0,get,False
752,adult-child,12,3,D1,parent,6.0,man,True
753,adult-child,12,3,D1,parent,6.0,lay,True
754,adult-child,12,3,E1,child,6.0,get,False
755,adult-child,12,3,E1,child,6.0,man,True
756,adult-child,12,3,F1,parent,6.0,man,True
757,adult-child,12,3,F1,parent,6.0,point,True
758,adult-child,12,3,F1,parent,6.0,sky,False
759,adult-child,12,3,G1,child,6.0,man,True
760,adult-child,12,3,G1,child,6.0,point,False
761,adult-child,12,3,G1,child,6.0,sit,True
762,adult-child,12,3,H1,parent,6.0,man,True
763,adult-child,12,3,H1,parent,6.0,point,True
764,adult-child,12,3,H1,parent,6.0,way,False
765,adult-child,12,3,I1,child,6.0,man,True
766,adult-child,12,3,I1,child,6.0,hold,False
767,adult-child,12,3,I1,child,6.0,triangle,True
768,adult-child,12,3,K1,child,6.0,man,True
769,adult-child,12,3,K1,child,6.0,lay,False
770,adult-child,12,4,A1,child,6.0,man,True
771,adult-child,12,4,A1,child,6.0,big,True
772,adult-child,12,4,B1,parent,6.0,man,True
773,adult-child,12,4,B1,parent,6.0,ground,True
774,adult-child,12,4,C1,child,6.0,man,True
775,adult-child,12,4,C1,child,6.0,dog,True
776,adult-child,12,4,D1,child,6.0,man,True
777,adult-child,12,4,D1,child,6.0,lay,True
778,adult-child,12,4,E1,parent,6.0,man,True
779,adult-child,12,4,E1,parent,6.0,jump,True
780,adult-child,12,4,E1,parent,6.0,air,True
781,adult-child,12,4,F1,child,6.0,man,True
782,adult-child,12,4,F1,child,6.0,point,True
783,adult-child,12,4,G1,parent,6.0,get,True
784,adult-child,12,4,G1,parent,6.0,man,True
785,adult-child,12,4,G1,parent,6.0,sit,True
786,adult-child,12,4,H1,child,6.0,man,True
787,adult-child,12,4,H1,child,6.0,point,True
788,adult-child,12,4,I1,parent,6.0,man,True
789,adult-child,12,4,I1,parent,6.0,upside,True
790,adult-child,12,4,I1,parent,6.0,triangle,True
791,adult-child,12,4,K1,parent,6.0,man,True
792,adult-child,12,4,K1,parent,6.0,get,True
793,adult-child,12,4,K1,parent,6.0,man,True
794,adult-child,12,4,K1,parent,6.0,point,True
795,adult-child,12,4,K1,parent,6.0,jump,True
796,adult-child,13,1,A1,child,6.0,run,True
797,adult-child,13,1,B1,parent,6.0,walk,True
798,adult-child,13,1,B1,parent,6.0,head,True
799,adult-child,13,1,C1,child,6.0,floor,False
800,adult-child,13,1,D1,child,6.0,head,False
801,adult-child,13,1,D1,child,6.0,ground,False
802,adult-child,13,1,D1,child,6.0,hand,False
803,adult-child,13,1,E1,parent,6.0,jump,True
804,adult-child,13,1,F1,child,6.0,run,True
805,adult-child,13,1,F1,child,6.0,bird,False
806,adult-child,13,1,G1,parent,6.0,sit,True
807,adult-child,13,1,H1,parent,6.0,read,False
808,adult-child,13,1,H1,parent,6.0,book,False
809,adult-child,13,1,I1,child,6.0,bend,False
810,adult-child,13,1,I1,child,6.0,read,False
811,adult-child,13,1,I1,child,6.0,book,False
812,adult-child,13,1,K1,parent,6.0,bent,False
813,adult-child,13,2,A1,parent,6.0,run,True
814,adult-child,13,2,B1,child,6.0,head,True
815,adult-child,13,2,B1,child,6.0,lean,False
816,adult-child,13,2,B1,child,6.0,walk,True
817,adult-child,13,2,C1,parent,6.0,bend,True
818,adult-child,13,2,C1,parent,6.0,ground,True
819,adult-child,13,2,D1,parent,6.0,lay,True
820,adult-child,13,2,E1,child,6.0,jump,True
821,adult-child,13,2,F1,parent,6.0,point,False
822,adult-child,13,2,F1,parent,6.0,sky,False
823,adult-child,13,2,F1,parent,6.0,walk,False
824,adult-child,13,2,F1,parent,6.0,run,True
825,adult-child,13,2,F1,parent,6.0,point,False
826,adult-child,13,2,F1,parent,6.0,matter,False
827,adult-child,13,2,F1,parent,6.0,different,False
828,adult-child,13,2,F1,parent,6.0,listen,False
829,adult-child,13,2,F1,parent,6.0,word,False
830,adult-child,13,2,F1,parent,6.0,say,False
831,adult-child,13,2,G1,child,6.0,sit,True
832,adult-child,13,2,H1,child,6.0,hat,False
833,adult-child,13,2,H1,child,6.0,head,False
834,adult-child,13,2,H1,child,6.0,stand,False
835,adult-child,13,2,H1,child,6.0,arm,False
836,adult-child,13,2,I1,parent,6.0,stand,True
837,adult-child,13,2,I1,parent,6.0,bend,False
838,adult-child,13,2,K1,child,6.0,bend,True
839,adult-child,13,2,K1,child,6.0,bend,True
840,adult-child,13,3,A1,child,6.0,run,True
841,adult-child,13,3,B1,parent,6.0,walk,True
842,adult-child,13,3,B1,parent,6.0,head,True
843,adult-child,13,3,C1,child,6.0,duck,False
844,adult-child,13,3,C1,child,6.0,floor,False
845,adult-child,13,3,D1,child,6.0,lay,True
846,adult-child,13,3,E1,parent,6.0,jump,True
847,adult-child,13,3,F1,child,6.0,s,False
848,adult-child,13,3,F1,child,6.0,throw,False
849,adult-child,13,3,F1,child,6.0,hand,False
850,adult-child,13,3,F1,child,6.0,air,False
851,adult-child,13,3,G1,parent,6.0,sit,True
852,adult-child,13,3,H1,parent,6.0,sit,True
853,adult-child,13,3,H1,parent,6.0,diamond,False
854,adult-child,13,3,H1,parent,6.0,head,False
855,adult-child,13,3,H1,parent,6.0,sit,True
856,adult-child,13,3,H1,parent,6.0,read,False
857,adult-child,13,3,H1,parent,6.0,lay,False
858,adult-child,13,3,H1,parent,6.0,sit,True
859,adult-child,13,3,I1,child,6.0,bend,False
860,adult-child,13,3,I1,child,6.0,read,False
861,adult-child,13,3,I1,child,6.0,book,False
862,adult-child,13,3,K1,parent,6.0,stand,False
863,adult-child,13,3,K1,parent,6.0,bent,False
864,adult-child,13,3,K1,parent,6.0,little,False
865,adult-child,13,3,K1,parent,6.0,bit,False
866,adult-child,13,4,A1,parent,6.0,run,True
867,adult-child,13,4,B1,child,6.0,walk,True
868,adult-child,13,4,B1,child,6.0,head,True
869,adult-child,13,4,C1,parent,6.0,bend,True
870,adult-child,13,4,C1,parent,6.0,ground,True
871,adult-child,13,4,D1,parent,6.0,lay,True
872,adult-child,13,4,D1,parent,6.0,lay,True
873,adult-child,13,4,D1,parent,6.0,read,True
874,adult-child,13,4,E1,child,6.0,jump,True
875,adult-child,13,4,E1,child,6.0,air,True
876,adult-child,13,4,E1,child,6.0,point,True
877,adult-child,13,4,E1,child,6.0,air,True
878,adult-child,13,4,E1,child,6.0,jump,True
879,adult-child,13,4,F1,parent,6.0,run,True
880,adult-child,13,4,G1,child,6.0,sit,True
881,adult-child,13,4,H1,child,6.0,sit,True
882,adult-child,13,4,I1,parent,6.0,stand,True
883,adult-child,13,4,I1,parent,6.0,bent,True
884,adult-child,13,4,I1,parent,6.0,hand,True
885,adult-child,13,4,K1,child,6.0,bend,True
886,adult-child,13,4,K1,child,6.0,read,True
887,adult-child,13,4,K1,child,6.0,book,True
888,adult-child,14,1,A1,child,8.0,foot,False
889,adult-child,14,1,B1,child,8.0,human,False
890,adult-child,14,1,B1,child,8.0,walking,False
891,adult-child,14,1,C1,parent,8.0,dome,True
892,adult-child,14,1,E1,child,8.0,boat,False
893,adult-child,14,1,F1,child,8.0,run,True
894,adult-child,14,1,G1,child,8.0,stand,False
895,adult-child,14,1,H1,parent,8.0,pastor,True
896,adult-child,14,1,H1,parent,8.0,podium,False
897,adult-child,14,1,I1,parent,8.0,waiter,False
898,adult-child,14,1,I1,parent,8.0,deliver,False
899,adult-child,14,1,I1,parent,8.0,food,False
900,adult-child,14,1,I1,parent,8.0,table,False
901,adult-child,14,1,K1,parent,8.0,sideways,False
902,adult-child,14,1,K1,parent,8.0,sideway,False
903,adult-child,14,1,K1,parent,8.0,desk,False
904,adult-child,14,1,K1,parent,8.0,prop,False
905,adult-child,14,2,A1,parent,8.0,run,True
906,adult-child,14,2,B1,parent,8.0,walk,True
907,adult-child,14,2,C1,child,8.0,dome,True
908,adult-child,14,2,D1,child,8.0,racecar,True
909,adult-child,14,2,E1,parent,8.0,fly,False
910,adult-child,14,2,F1,parent,8.0,run,True
911,adult-child,14,2,F1,parent,8.0,arm,False
912,adult-child,14,2,G1,parent,8.0,kneel,True
913,adult-child,14,2,G1,parent,8.0,seat,True
914,adult-child,14,2,H1,child,8.0,xxx,False
915,adult-child,14,2,I1,child,8.0,xxx,False
916,adult-child,14,2,K1,child,8.0,play,False
917,adult-child,14,2,K1,child,8.0,play,False
918,adult-child,14,3,A1,child,8.0,jog,False
919,adult-child,14,3,B1,child,8.0,run,False
920,adult-child,14,3,C1,parent,8.0,bow,False
921,adult-child,14,3,D1,parent,8.0,racecar,True
922,adult-child,14,3,E1,child,8.0,fly,False
923,adult-child,14,3,F1,child,8.0,xxx,False
924,adult-child,14,3,G1,child,8.0,sit,True
925,adult-child,14,3,H1,parent,8.0,pastor,True
926,adult-child,14,3,I1,parent,8.0,waiter,False
927,adult-child,14,3,K1,parent,8.0,bend,False
928,adult-child,14,4,A1,parent,8.0,run,True
929,adult-child,14,4,B1,parent,8.0,walk,True
930,adult-child,14,4,C1,child,8.0,dome,True
931,adult-child,14,4,D1,child,8.0,racecar,True
932,adult-child,14,4,E1,parent,8.0,jump,True
933,adult-child,14,4,F1,parent,8.0,run,True
934,adult-child,14,4,G1,parent,8.0,kneel,True
935,adult-child,14,4,G1,parent,8.0,sit,True
936,adult-child,14,4,G1,parent,8.0,seat,True
937,adult-child,14,4,H1,child,8.0,pastor,True
938,adult-child,14,4,I1,child,8.0,server,True
939,adult-child,14,4,K1,child,8.0,serve,True
940,adult-child,15,1,A1,child,4.0,stand,False
941,adult-child,15,1,C1,parent,4.0,bend,False
942,adult-child,15,1,C1,parent,4.0,head,False
943,adult-child,15,1,D1,child,4.0,jump,False
944,adult-child,15,1,D1,child,4.0,lie,False
945,adult-child,15,1,D1,child,4.0,get,False
946,adult-child,15,1,D1,child,4.0,lay,True
947,adult-child,15,1,F1,child,4.0,jump,False
948,adult-child,15,1,G1,parent,4.0,want,False
949,adult-child,15,1,G1,parent,4.0,lay,True
950,adult-child,15,1,G1,parent,4.0,stand,False
951,adult-child,15,1,H1,parent,4.0,want,False
952,adult-child,15,1,H1,parent,4.0,stand,True
953,adult-child,15,1,I1,parent,4.0,stand,False
954,adult-child,15,1,K1,child,4.0,walk,False
955,adult-child,15,2,A1,parent,4.0,want,True
956,adult-child,15,2,A1,parent,4.0,walk,True
957,adult-child,15,2,B1,child,4.0,stand,False
958,adult-child,15,2,C1,child,4.0,kneel,False
959,adult-child,15,2,D1,parent,4.0,want,True
960,adult-child,15,2,D1,parent,4.0,lay,True
961,adult-child,15,2,E1,parent,4.0,jump,True
962,adult-child,15,2,F1,parent,4.0,want,True
963,adult-child,15,2,G1,child,4.0,square,True
964,adult-child,15,2,G1,child,4.0,square,True
965,adult-child,15,2,G1,child,4.0,hat,False
966,adult-child,15,2,H1,child,4.0,woman,False
967,adult-child,15,2,H1,child,4.0,get,False
968,adult-child,15,2,H1,child,4.0,standing,False
969,adult-child,15,2,I1,child,4.0,want,False
970,adult-child,15,2,I1,child,4.0,standing,False
971,adult-child,15,2,K1,parent,4.0,want,True
972,adult-child,15,2,K1,parent,4.0,standing,False
973,adult-child,15,3,A1,child,4.0,walk,True
974,adult-child,15,3,B1,parent,4.0,walk,False
975,adult-child,15,3,C1,parent,4.0,want,False
976,adult-child,15,3,C1,parent,4.0,head,False
977,adult-child,15,3,D1,child,4.0,lay,True
978,adult-child,15,3,D1,child,4.0,push,False
979,adult-child,15,3,E1,child,4.0,square,False
980,adult-child,15,3,E1,child,4.0,square,False
981,adult-child,15,3,E1,child,4.0,jump,True
982,adult-child,15,3,F1,child,4.0,kneel,False
983,adult-child,15,3,F1,child,4.0,ground,False
984,adult-child,15,3,G1,parent,4.0,want,False
985,adult-child,15,3,G1,parent,4.0,kneel,False
986,adult-child,15,3,G1,parent,4.0,jump,False
987,adult-child,15,3,G1,parent,4.0,kneel,False
988,adult-child,15,3,G1,parent,4.0,jump,False
989,adult-child,15,3,G1,parent,4.0,kneel,False
990,adult-child,15,3,H1,parent,4.0,standing,False
991,adult-child,15,3,H1,parent,4.0,jump,False
992,adult-child,15,3,H1,parent,4.0,get,False
993,adult-child,15,3,H1,parent,4.0,help,False
994,adult-child,15,3,H1,parent,4.0,right,False
995,adult-child,15,3,I1,parent,4.0,want,False
996,adult-child,15,3,I1,parent,4.0,hold,True
997,adult-child,15,3,I1,parent,4.0,triangle,True
998,adult-child,15,3,K1,child,4.0,hat,True
999,adult-child,15,4,A1,parent,4.0,want,True
1000,adult-child,15,4,A1,parent,4.0,walk,True
1001,adult-child,15,4,B1,child,4.0,hat,True
1002,adult-child,15,4,C1,child,4.0,lay,True
1003,adult-child,15,4,C1,child,4.0,floor,True
1004,adult-child,15,4,C1,child,4.0,square,True
