experiment,subid,target,final_round_person,age,earlier_rep,later_rep,word,match
adult-adult,101,B1,left,,2,4,walk,True
adult-adult,101,B1,left,,3,4,walk,True
adult-adult,101,C1,left,,1,4,bend,False
adult-adult,101,C1,left,,2,4,bend,True
adult-adult,101,C1,left,,3,4,bend,False
adult-adult,101,C1,left,,1,4,ground,True
adult-adult,101,C1,left,,2,4,ground,True
adult-adult,101,C1,left,,3,4,ground,True
adult-adult,101,D1,left,,1,4,lie,True
adult-adult,101,D1,left,,2,4,lie,True
adult-adult,101,D1,left,,3,4,lie,True
adult-adult,101,E1,right,,1,4,joy,False
adult-adult,101,E1,right,,2,4,joy,False
adult-adult,101,E1,right,,3,4,joy,True
adult-adult,101,E1,right,,1,4,jump,False
adult-adult,101,E1,right,,2,4,jump,False
adult-adult,101,E1,right,,3,4,jump,True
adult-adult,101,F1,right,,1,4,air,False
adult-adult,101,F1,right,,2,4,air,True
adult-adult,101,F1,right,,3,4,air,False
adult-adult,101,F1,right,,1,4,joy,False
adult-adult,101,F1,right,,2,4,joy,False
adult-adult,101,F1,right,,3,4,joy,False
adult-adult,101,F1,right,,1,4,jump,False
adult-adult,101,F1,right,,2,4,jump,False
adult-adult,101,F1,right,,3,4,jump,False
adult-adult,101,G1,left,,1,4,lady,False
adult-adult,101,G1,left,,2,4,lady,False
adult-adult,101,G1,left,,3,4,lady,False
adult-adult,101,H1,left,,1,4,arm,True
adult-adult,101,H1,left,,2,4,arm,True
adult-adult,101,H1,left,,3,4,arm,True
adult-adult,101,H1,left,,1,4,extend,False
adult-adult,101,H1,left,,2,4,extend,True
adult-adult,101,H1,left,,3,4,extend,True
adult-adult,101,I1,right,,1,4,champagne,True
adult-adult,101,I1,right,,2,4,champagne,True
adult-adult,101,I1,right,,3,4,champagne,True
adult-adult,101,I1,right,,1,4,glass,True
adult-adult,101,I1,right,,2,4,glass,False
adult-adult,101,I1,right,,3,4,glass,True
adult-adult,101,I1,right,,1,4,hold,True
adult-adult,101,I1,right,,2,4,hold,True
adult-adult,101,I1,right,,3,4,hold,True
adult-adult,101,K1,right,,1,4,arm,False
adult-adult,101,K1,right,,2,4,arm,True
adult-adult,101,K1,right,,3,4,arm,True
adult-adult,101,K1,right,,1,4,bent,True
adult-adult,101,K1,right,,2,4,bent,True
adult-adult,101,K1,right,,3,4,bent,True
adult-adult,101,K1,right,,1,4,extend,False
adult-adult,101,K1,right,,2,4,extend,False
adult-adult,101,K1,right,,3,4,extend,True
adult-adult,102,A1,left,,1,2,leg,True
adult-adult,102,A1,left,,1,2,walk,False
adult-adult,102,B1,left,,1,2,walk,True
adult-adult,102,C1,left,,1,2,bend,False
adult-adult,102,C1,left,,1,2,hunch,False
adult-adult,102,D1,right,,1,2,lie,False
adult-adult,102,E1,right,,1,2,jump,True
adult-adult,102,F1,left,,1,2,jump,True
adult-adult,102,F1,left,,1,2,run,False
adult-adult,102,G1,left,,1,2,sit,False
adult-adult,102,H1,right,,1,2,arm,False
adult-adult,102,H1,right,,1,2,stand,True
adult-adult,102,I1,right,,1,2,bent,False
adult-adult,102,I1,right,,1,2,hand,False
adult-adult,102,I1,right,,1,2,stand,True
adult-adult,102,K1,right,,1,2,arm,False
adult-adult,102,K1,right,,1,2,lean,False
adult-adult,102,A1,right,,1,3,leg,True
adult-adult,102,A1,right,,2,3,leg,True
adult-adult,102,A1,right,,1,3,walk,False
adult-adult,102,A1,right,,2,3,walk,True
adult-adult,102,B1,right,,1,3,head,False
adult-adult,102,B1,right,,2,3,head,False
adult-adult,102,B1,right,,1,3,walk,True
adult-adult,102,B1,right,,2,3,walk,True
adult-adult,102,C1,right,,1,3,kneel,False
adult-adult,102,C1,right,,2,3,kneel,False
adult-adult,102,D1,left,,1,3,lie,False
adult-adult,102,D1,left,,2,3,lie,True
adult-adult,102,E1,left,,1,3,jump,True
adult-adult,102,E1,left,,2,3,jump,True
adult-adult,102,F1,right,,1,3,jump,True
adult-adult,102,F1,right,,2,3,jump,True
adult-adult,102,F1,right,,1,3,leg,True
adult-adult,102,F1,right,,2,3,leg,False
adult-adult,102,G1,right,,1,3,sit,False
adult-adult,102,G1,right,,2,3,sit,True
adult-adult,102,H1,left,,1,3,hand,False
adult-adult,102,H1,left,,2,3,hand,False
adult-adult,102,H1,left,,1,3,hold,True
adult-adult,102,H1,left,,2,3,hold,False
adult-adult,102,H1,left,,1,3,stand,True
adult-adult,102,H1,left,,2,3,stand,True
adult-adult,102,I1,left,,1,3,stand,True
adult-adult,102,I1,left,,2,3,stand,True
adult-adult,102,K1,left,,1,3,arm,False
adult-adult,102,K1,left,,2,3,arm,True
adult-adult,102,A1,left,,1,4,run,False
adult-adult,102,A1,left,,2,4,run,False
adult-adult,102,A1,left,,3,4,run,False
adult-adult,102,A1,left,,1,4,walk,False
adult-adult,102,A1,left,,2,4,walk,True
adult-adult,102,A1,left,,3,4,walk,True
adult-adult,102,B1,left,,1,4,head,False
adult-adult,102,B1,left,,2,4,head,False
adult-adult,102,B1,left,,3,4,head,True
adult-adult,102,B1,left,,1,4,walk,True
adult-adult,102,B1,left,,2,4,walk,True
adult-adult,102,B1,left,,3,4,walk,True
adult-adult,102,C1,left,,1,4,kneel,False
adult-adult,102,C1,left,,2,4,kneel,False
adult-adult,102,C1,left,,3,4,kneel,True
adult-adult,102,D1,right,,1,4,lay,True
adult-adult,102,D1,right,,2,4,lay,False
adult-adult,102,D1,right,,3,4,lay,False
adult-adult,102,D1,right,,1,4,stomach,False
adult-adult,102,D1,right,,2,4,stomach,False
adult-adult,102,D1,right,,3,4,stomach,False
adult-adult,102,E1,right,,1,4,jump,True
adult-adult,102,E1,right,,2,4,jump,True
adult-adult,102,E1,right,,3,4,jump,True
adult-adult,102,F1,left,,1,4,run,False
adult-adult,102,F1,left,,2,4,run,True
adult-adult,102,F1,left,,3,4,run,False
adult-adult,102,G1,left,,1,4,sit,False
adult-adult,102,G1,left,,2,4,sit,True
adult-adult,102,G1,left,,3,4,sit,True
adult-adult,102,H1,right,,1,4,arm,False
adult-adult,102,H1,right,,2,4,arm,True
adult-adult,102,H1,right,,3,4,arm,False
adult-adult,102,H1,right,,1,4,stand,True
adult-adult,102,H1,right,,2,4,stand,True
adult-adult,102,H1,right,,3,4,stand,True
adult-adult,102,I1,right,,1,4,arm,False
adult-adult,102,I1,right,,2,4,arm,False
adult-adult,102,I1,right,,3,4,arm,False
adult-adult,102,I1,right,,1,4,hold,True
adult-adult,102,I1,right,,2,4,hold,False
adult-adult,102,I1,right,,3,4,hold,False
adult-adult,102,I1,right,,1,4,stand,True
adult-adult,102,I1,right,,2,4,stand,True
adult-adult,102,I1,right,,3,4,stand,True
adult-adult,102,K1,right,,1,4,arm,False
adult-adult,102,K1,right,,2,4,arm,True
adult-adult,102,K1,right,,3,4,arm,True
adult-adult,102,K1,right,,1,4,stand,False
adult-adult,102,K1,right,,2,4,stand,False
adult-adult,102,K1,right,,3,4,stand,False
adult-adult,103,A1,right,,1,2,vertical,False
adult-adult,103,C1,left,,1,2,kneel,False
adult-adult,103,D1,right,,1,2,car,False
adult-adult,103,D1,right,,1,2,lock,False
adult-adult,103,E1,left,,1,2,leap,False
adult-adult,103,F1,left,,1,2,sit,False
adult-adult,103,F1,left,,1,2,vertical,True
adult-adult,103,G1,left,,1,2,sit,False
adult-adult,103,H1,right,,1,2,jump,False
adult-adult,103,K1,right,,1,2,serve,False
adult-adult,103,A1,left,,1,3,kick,True
adult-adult,103,A1,left,,2,3,kick,False
adult-adult,103,C1,right,,1,3,fall,False
adult-adult,103,C1,right,,2,3,fall,False
adult-adult,103,D1,left,,1,3,lie,True
adult-adult,103,D1,left,,2,3,lie,False
adult-adult,103,E1,right,,1,3,jump,True
adult-adult,103,E1,right,,2,3,jump,False
adult-adult,103,F1,right,,1,3,horizontal,False
adult-adult,103,F1,right,,2,3,horizontal,False
adult-adult,103,G1,right,,1,3,sit,False
adult-adult,103,G1,right,,2,3,sit,True
adult-adult,103,H1,left,,1,3,serve,True
adult-adult,103,H1,left,,2,3,serve,False
adult-adult,103,I1,right,,1,3,serve,True
adult-adult,103,I1,right,,2,3,serve,False
adult-adult,103,K1,left,,1,3,serve,False
adult-adult,103,K1,left,,2,3,serve,True
adult-adult,103,A1,right,,1,4,upright,False
adult-adult,103,A1,right,,2,4,upright,False
adult-adult,103,A1,right,,3,4,upright,False
adult-adult,103,C1,left,,1,4,bend,False
adult-adult,103,C1,left,,2,4,bend,False
adult-adult,103,C1,left,,3,4,bend,False
adult-adult,103,D1,right,,1,4,horizontal,False
adult-adult,103,D1,right,,2,4,horizontal,False
adult-adult,103,D1,right,,3,4,horizontal,False
adult-adult,103,E1,left,,1,4,jump,True
adult-adult,103,E1,left,,2,4,jump,False
adult-adult,103,E1,left,,3,4,jump,True
adult-adult,103,G1,left,,1,4,sit,False
adult-adult,103,G1,left,,2,4,sit,True
adult-adult,103,G1,left,,3,4,sit,True
adult-adult,103,H1,right,,1,4,big,False
adult-adult,103,H1,right,,2,4,big,False
adult-adult,103,H1,right,,3,4,big,False
adult-adult,103,I1,left,,1,4,serve,True
adult-adult,103,I1,left,,2,4,serve,False
adult-adult,103,I1,left,,3,4,serve,True
adult-adult,103,K1,right,,1,4,serve,False
adult-adult,103,K1,right,,2,4,serve,True
adult-adult,103,K1,right,,3,4,serve,True
adult-adult,104,A1,left,,1,2,arrow,False
adult-adult,104,A1,left,,1,2,head,False
adult-adult,104,A1,left,,1,2,walk,False
adult-adult,104,B1,left,,1,2,walk,False
adult-adult,104,C1,right,,1,2,bow,True
adult-adult,104,D1,right,,1,2,horizontal,False
adult-adult,104,E1,right,,1,2,flail,False
adult-adult,104,F1,left,,1,2,disconnnected,False
adult-adult,104,F1,left,,1,2,head,False
adult-adult,104,F1,left,,1,2,jump,False
adult-adult,104,F1,left,,1,2,reach,False
adult-adult,104,F1,left,,1,2,thick,False
adult-adult,104,F1,left,,1,2,triangle,False
adult-adult,104,F1,left,,1,2,walk,False
adult-adult,104,G1,left,,1,2,sit,False
adult-adult,104,G1,left,,1,2,vertical,False
adult-adult,104,H1,right,,1,2,vertical,False
adult-adult,104,I1,right,,1,2,waiter,True
adult-adult,104,K1,left,,1,2,arrow,False
adult-adult,104,K1,left,,1,2,head,True
adult-adult,104,K1,left,,1,2,horizontal,False
adult-adult,104,A1,right,,1,3,vertical,False
adult-adult,104,A1,right,,2,3,vertical,False
adult-adult,104,B1,right,,1,3,head,False
adult-adult,104,B1,right,,2,3,head,False
adult-adult,104,B1,right,,1,3,walk,False
adult-adult,104,B1,right,,2,3,walk,True
adult-adult,104,C1,left,,1,3,bow,True
adult-adult,104,C1,left,,2,3,bow,True
adult-adult,104,D1,left,,1,3,horizontal,False
adult-adult,104,D1,left,,2,3,horizontal,True
adult-adult,104,E1,left,,1,3,jump,True
adult-adult,104,E1,left,,2,3,jump,False
adult-adult,104,F1,right,,1,3,foot,False
adult-adult,104,F1,right,,2,3,foot,False
adult-adult,104,F1,right,,1,3,triangle,False
adult-adult,104,F1,right,,2,3,triangle,True
adult-adult,104,G1,right,,1,3,head,False
adult-adult,104,G1,right,,2,3,head,False
adult-adult,104,G1,right,,1,3,square,False
adult-adult,104,G1,right,,2,3,square,False
adult-adult,104,H1,left,,1,3,bow,False
adult-adult,104,H1,left,,2,3,bow,False
adult-adult,104,I1,left,,1,3,waiter,True
adult-adult,104,I1,left,,2,3,waiter,True
adult-adult,104,K1,right,,1,3,arrow,False
adult-adult,104,K1,right,,2,3,arrow,True
adult-adult,104,K1,right,,1,3,head,True
adult-adult,104,K1,right,,2,3,head,True
adult-adult,104,A1,left,,1,4,hold,False
adult-adult,104,A1,left,,2,4,hold,False
adult-adult,104,A1,left,,3,4,hold,False
adult-adult,104,A1,left,,1,4,walk,False
adult-adult,104,A1,left,,2,4,walk,True
adult-adult,104,A1,left,,3,4,walk,False
adult-adult,104,B1,left,,1,4,walk,False
adult-adult,104,B1,left,,2,4,walk,True
adult-adult,104,B1,left,,3,4,walk,True
adult-adult,104,C1,right,,1,4,bow,True
adult-adult,104,C1,right,,2,4,bow,True
adult-adult,104,C1,right,,3,4,bow,True
adult-adult,104,D1,right,,1,4,horizontal,False
adult-adult,104,D1,right,,2,4,horizontal,True
adult-adult,104,D1,right,,3,4,horizontal,True
adult-adult,104,E1,right,,1,4,flail,False
adult-adult,104,E1,right,,2,4,flail,True
adult-adult,104,E1,right,,3,4,flail,False
adult-adult,104,F1,left,,1,4,bow,False
adult-adult,104,F1,left,,2,4,bow,False
adult-adult,104,F1,left,,3,4,bow,False
adult-adult,104,G1,left,,1,4,jump,False
adult-adult,104,G1,left,,2,4,jump,False
adult-adult,104,G1,left,,3,4,jump,False
adult-adult,104,G1,left,,1,4,sit,False
adult-adult,104,G1,left,,2,4,sit,True
adult-adult,104,G1,left,,3,4,sit,False
adult-adult,104,H1,right,,1,4,diamond,False
adult-adult,104,H1,right,,2,4,diamond,False
adult-adult,104,H1,right,,3,4,diamond,False
adult-adult,104,H1,right,,1,4,perfect,False
adult-adult,104,H1,right,,2,4,perfect,False
adult-adult,104,H1,right,,3,4,perfect,False
adult-adult,104,H1,right,,1,4,thing,False
adult-adult,104,H1,right,,2,4,thing,False
adult-adult,104,H1,right,,3,4,thing,False
adult-adult,104,H1,right,,1,4,waiter,False
adult-adult,104,H1,right,,2,4,waiter,False
adult-adult,104,H1,right,,3,4,waiter,False
adult-adult,104,I1,right,,1,4,waiter,True
adult-adult,104,I1,right,,2,4,waiter,True
adult-adult,104,I1,right,,3,4,waiter,True
adult-adult,104,K1,left,,1,4,arrowhead,False
adult-adult,104,K1,left,,2,4,arrowhead,False
adult-adult,104,K1,left,,3,4,arrowhead,False
adult-adult,105,A1,left,,1,2,leg,False
adult-adult,105,B1,left,,1,2,sulk,True
adult-adult,105,C1,left,,1,2,crouch,False
adult-adult,105,C1,left,,1,2,floor,False
adult-adult,105,D1,right,,1,2,airplane,True
adult-adult,105,E1,right,,1,2,walk,False
adult-adult,105,F1,right,,1,2,run,True
adult-adult,105,G1,right,,1,2,sit,True
adult-adult,105,H1,right,,1,2,hold,True
adult-adult,105,H1,right,,1,2,platter,False
adult-adult,105,I1,left,,1,2,hand,False
adult-adult,105,K1,left,,1,2,bowing,False
adult-adult,105,A1,right,,1,3,skip,True
adult-adult,105,A1,right,,2,3,skip,False
adult-adult,105,B1,right,,1,3,sulk,True
adult-adult,105,B1,right,,2,3,sulk,True
adult-adult,105,C1,right,,1,3,ground,False
adult-adult,105,C1,right,,2,3,ground,False
adult-adult,105,C1,right,,1,3,hand,True
adult-adult,105,C1,right,,2,3,hand,False
adult-adult,105,C1,right,,1,3,knee,True
adult-adult,105,C1,right,,2,3,knee,False
adult-adult,105,D1,left,,1,3,airplane,True
adult-adult,105,D1,left,,2,3,airplane,True
adult-adult,105,E1,left,,1,3,fly,False
adult-adult,105,E1,left,,2,3,fly,False
adult-adult,105,F1,left,,1,3,jump,False
adult-adult,105,F1,left,,2,3,jump,False
adult-adult,105,G1,left,,1,3,sit,True
adult-adult,105,G1,left,,2,3,sit,True
adult-adult,105,H1,left,,1,3,hold,True
adult-adult,105,H1,left,,2,3,hold,True
adult-adult,105,I1,right,,1,3,bow,False
adult-adult,105,I1,right,,2,3,bow,False
adult-adult,105,I1,right,,1,3,platter,False
adult-adult,105,I1,right,,2,3,platter,False
adult-adult,105,K1,right,,1,3,dog,True
adult-adult,105,K1,right,,2,3,dog,False
adult-adult,105,K1,right,,1,3,hind,False
adult-adult,105,K1,right,,2,3,hind,False
adult-adult,105,K1,right,,1,3,leg,False
adult-adult,105,K1,right,,2,3,leg,False
adult-adult,105,A1,left,,1,4,skip,True
adult-adult,105,A1,left,,2,4,skip,False
adult-adult,105,A1,left,,3,4,skip,True
adult-adult,105,B1,left,,1,4,sulk,True
adult-adult,105,B1,left,,2,4,sulk,True
adult-adult,105,B1,left,,3,4,sulk,True
adult-adult,105,C1,left,,1,4,doggy,False
adult-adult,105,C1,left,,2,4,doggy,False
adult-adult,105,C1,left,,3,4,doggy,False
adult-adult,105,C1,left,,1,4,style,False
adult-adult,105,C1,left,,2,4,style,False
adult-adult,105,C1,left,,3,4,style,False
adult-adult,105,D1,right,,1,4,airplane,True
adult-adult,105,D1,right,,2,4,airplane,True
adult-adult,105,D1,right,,3,4,airplane,True
adult-adult,105,D1,right,,1,4,fly,False
adult-adult,105,D1,right,,2,4,fly,False
adult-adult,105,D1,right,,3,4,fly,False
adult-adult,105,E1,right,,1,4,fly,False
adult-adult,105,E1,right,,2,4,fly,False
adult-adult,105,E1,right,,3,4,fly,True
adult-adult,105,F1,right,,1,4,run,True
adult-adult,105,F1,right,,2,4,run,True
adult-adult,105,F1,right,,3,4,run,False
adult-adult,105,G1,right,,1,4,sit,True
adult-adult,105,G1,right,,2,4,sit,True
adult-adult,105,G1,right,,3,4,sit,True
adult-adult,105,H1,right,,1,4,accept,False
adult-adult,105,H1,right,,2,4,accept,False
adult-adult,105,H1,right,,3,4,accept,False
adult-adult,105,H1,right,,1,4,diploma,False
adult-adult,105,H1,right,,2,4,diploma,False
adult-adult,105,H1,right,,3,4,diploma,False
adult-adult,105,K1,left,,1,4,dog,True
adult-adult,105,K1,left,,2,4,dog,False
adult-adult,105,K1,left,,3,4,dog,True
adult-adult,106,A1,left,,1,2,bend,False
adult-adult,106,B1,left,,1,2,walk,True
adult-adult,106,C1,left,,1,2,beg,True
adult-adult,106,D1,right,,1,2,lay,False
adult-adult,106,F1,right,,1,2,beg,False
adult-adult,106,G1,right,,1,2,sit,True
adult-adult,106,H1,right,,1,2,leg,False
adult-adult,106,H1,right,,1,2,point,False
adult-adult,106,I1,right,,1,2,bend,False
adult-adult,106,K1,left,,1,2,butt,False
adult-adult,106,A1,right,,1,3,walk,False
adult-adult,106,A1,right,,2,3,walk,False
adult-adult,106,B1,right,,1,3,walk,True
adult-adult,106,B1,right,,2,3,walk,True
adult-adult,106,D1,left,,1,3,airplane,True
adult-adult,106,D1,left,,2,3,airplane,False
adult-adult,106,F1,left,,1,3,sit,False
adult-adult,106,F1,left,,2,3,sit,False
adult-adult,106,G1,left,,1,3,sit,True
adult-adult,106,G1,left,,2,3,sit,True
adult-adult,106,H1,left,,1,3,airplane,False
adult-adult,106,H1,left,,2,3,airplane,False
adult-adult,106,I1,left,,1,3,hold,False
adult-adult,106,I1,left,,2,3,hold,False
adult-adult,106,I1,left,,1,3,thing,False
adult-adult,106,I1,left,,2,3,thing,False
adult-adult,106,K1,right,,1,3,butt,False
adult-adult,106,K1,right,,2,3,butt,True
adult-adult,106,A1,left,,1,4,butt,False
adult-adult,106,A1,left,,2,4,butt,False
adult-adult,106,A1,left,,3,4,butt,False
adult-adult,106,B1,left,,1,4,butt,False
adult-adult,106,B1,left,,2,4,butt,False
adult-adult,106,B1,left,,3,4,butt,False
adult-adult,106,C1,left,,1,4,beg,True
adult-adult,106,C1,left,,2,4,beg,True
adult-adult,106,C1,left,,3,4,beg,False
adult-adult,106,C1,left,,1,4,pray-,False
adult-adult,106,C1,left,,2,4,pray-,False
adult-adult,106,C1,left,,3,4,pray-,False
adult-adult,106,D1,right,,1,4,flat,False
adult-adult,106,D1,right,,2,4,flat,False
adult-adult,106,D1,right,,3,4,flat,False
adult-adult,106,F1,right,,1,4,leg,False
adult-adult,106,F1,right,,2,4,leg,False
adult-adult,106,F1,right,,3,4,leg,False
adult-adult,106,G1,right,,1,4,sit,True
adult-adult,106,G1,right,,2,4,sit,True
adult-adult,106,G1,right,,3,4,sit,True
adult-adult,106,H1,right,,1,4,chunky,False
adult-adult,106,H1,right,,2,4,chunky,False
adult-adult,106,H1,right,,3,4,chunky,False
adult-adult,106,I1,right,,1,4,hold,False
adult-adult,106,I1,right,,2,4,hold,False
adult-adult,106,I1,right,,3,4,hold,True
adult-adult,106,K1,left,,1,4,butt,False
adult-adult,106,K1,left,,2,4,butt,True
adult-adult,106,K1,left,,3,4,butt,True
adult-adult,106,K1,left,,1,4,hold,False
adult-adult,106,K1,left,,2,4,hold,False
adult-adult,106,K1,left,,3,4,hold,False
adult-adult,107,A1,right,,1,2,house,False
adult-adult,107,A1,right,,1,2,thing,False
adult-adult,107,B1,left,,1,2,house,False
adult-adult,107,C1,right,,1,2,kneel,True
adult-adult,107,E1,left,,1,2,abstract,True
adult-adult,107,E1,left,,1,2,hold,False
adult-adult,107,E1,left,,1,2,jump,False
adult-adult,107,E1,left,,1,2,one-,False
adult-adult,107,G1,right,,1,2,horizontal,False
adult-adult,107,H1,right,,1,2,house,False
adult-adult,107,H1,right,,1,2,walk,False
adult-adult,107,I1,left,,1,2,hold,False
adult-adult,107,I1,left,,1,2,triangle,False
adult-adult,107,B1,left,,1,3,kneel,False
adult-adult,107,B1,left,,2,3,kneel,False
adult-adult,107,B1,left,,1,3,vertical,False
adult-adult,107,B1,left,,2,3,vertical,False
adult-adult,107,C1,left,,1,3,kneel,True
adult-adult,107,C1,left,,2,3,kneel,True
adult-adult,107,D1,right,,1,3,house,False
adult-adult,107,D1,right,,2,3,house,False
adult-adult,107,E1,left,,1,3,horizontal,False
adult-adult,107,E1,left,,2,3,horizontal,False
adult-adult,107,F1,left,,1,3,skinny,False
adult-adult,107,F1,left,,2,3,skinny,False
adult-adult,107,F1,left,,1,3,tall,False
adult-adult,107,F1,left,,2,3,tall,False
adult-adult,107,G1,right,,1,3,kneel,False
adult-adult,107,G1,right,,2,3,kneel,False
adult-adult,107,H1,right,,1,3,jump,False
adult-adult,107,H1,right,,2,3,jump,False
adult-adult,107,I1,right,,1,3,hold,False
adult-adult,107,I1,right,,2,3,hold,True
adult-adult,107,I1,right,,1,3,triangle,False
adult-adult,107,I1,right,,2,3,triangle,True
adult-adult,107,A1,right,,1,4,hold,False
adult-adult,107,A1,right,,2,4,hold,False
adult-adult,107,A1,right,,3,4,hold,False
adult-adult,107,A1,right,,1,4,triangle,False
adult-adult,107,A1,right,,2,4,triangle,False
adult-adult,107,A1,right,,3,4,triangle,False
adult-adult,107,B1,right,,1,4,vertical,False
adult-adult,107,B1,right,,2,4,vertical,False
adult-adult,107,B1,right,,3,4,vertical,True
adult-adult,107,B1,right,,1,4,walk,False
adult-adult,107,B1,right,,2,4,walk,False
adult-adult,107,B1,right,,3,4,walk,False
adult-adult,107,C1,right,,1,4,kneel,True
adult-adult,107,C1,right,,2,4,kneel,True
adult-adult,107,C1,right,,3,4,kneel,True
adult-adult,107,D1,right,,1,4,horizontal,True
adult-adult,107,D1,right,,2,4,horizontal,False
adult-adult,107,D1,right,,3,4,horizontal,False
adult-adult,107,E1,left,,1,4,jump,False
adult-adult,107,E1,left,,2,4,jump,True
adult-adult,107,E1,left,,3,4,jump,False
adult-adult,107,F1,left,,1,4,kneel,False
adult-adult,107,F1,left,,2,4,kneel,False
adult-adult,107,F1,left,,3,4,kneel,False
adult-adult,107,G1,left,,1,4,big,False
adult-adult,107,G1,left,,2,4,big,False
adult-adult,107,G1,left,,3,4,big,False
adult-adult,107,G1,left,,1,4,jump,False
adult-adult,107,G1,left,,2,4,jump,False
adult-adult,107,G1,left,,3,4,jump,False
adult-adult,107,G1,left,,1,4,square,True
adult-adult,107,G1,left,,2,4,square,False
adult-adult,107,G1,left,,3,4,square,False
adult-adult,107,G1,left,,1,4,triangle,False
adult-adult,107,G1,left,,2,4,triangle,False
adult-adult,107,G1,left,,3,4,triangle,False
adult-adult,107,H1,left,,1,4,vertical,False
adult-adult,107,H1,left,,2,4,vertical,False
adult-adult,107,H1,left,,3,4,vertical,False
adult-adult,107,I1,left,,1,4,hold,False
adult-adult,107,I1,left,,2,4,hold,True
adult-adult,107,I1,left,,3,4,hold,True
adult-adult,107,I1,left,,1,4,triangle,False
adult-adult,107,I1,left,,2,4,triangle,True
adult-adult,107,I1,left,,3,4,triangle,True
adult-adult,107,K1,right,,1,4,house,True
adult-adult,107,K1,right,,2,4,house,False
adult-adult,107,K1,right,,3,4,house,False
adult-adult,108,A1,right,,1,2,run,False
adult-adult,108,B1,right,,1,2,walk,True
adult-adult,108,C1,right,,1,2,bend,False
adult-adult,108,D1,right,,1,2,lay,True
adult-adult,108,E1,left,,1,2,jump,False
adult-adult,108,F1,left,,1,2,split,True
adult-adult,108,G1,right,,1,2,kneel,True
adult-adult,108,H1,left,,1,2,offer,True
adult-adult,108,I1,left,,1,2,offer,True
adult-adult,108,K1,left,,1,2,bend,False
adult-adult,108,K1,left,,1,2,put,True
adult-adult,108,K1,left,,1,2,shelf,True
adult-adult,108,A1,left,,1,3,jump,False
adult-adult,108,A1,left,,2,3,jump,False
adult-adult,108,A1,left,,1,3,run,False
adult-adult,108,A1,left,,2,3,run,True
adult-adult,108,B1,left,,1,3,walk,True
adult-adult,108,B1,left,,2,3,walk,True
adult-adult,108,C1,left,,1,3,kneel,False
adult-adult,108,C1,left,,2,3,kneel,False
adult-adult,108,C1,left,,1,3,pray,False
adult-adult,108,C1,left,,2,3,pray,False
adult-adult,108,D1,left,,1,3,lay,True
adult-adult,108,D1,left,,2,3,lay,True
adult-adult,108,E1,right,,1,3,jump,False
adult-adult,108,E1,right,,2,3,jump,True
adult-adult,108,F1,right,,1,3,split,True
adult-adult,108,F1,right,,2,3,split,True
adult-adult,108,G1,left,,1,3,kneel,True
adult-adult,108,G1,left,,2,3,kneel,True
adult-adult,108,H1,right,,1,3,offer,True
adult-adult,108,H1,right,,2,3,offer,True
adult-adult,108,I1,right,,1,3,offer,True
adult-adult,108,I1,right,,2,3,offer,True
adult-adult,108,I1,right,,1,3,way,False
adult-adult,108,I1,right,,2,3,way,False
adult-adult,108,K1,right,,1,3,offer,False
adult-adult,108,K1,right,,2,3,offer,False
adult-adult,108,A1,right,,1,4,run,False
adult-adult,108,A1,right,,2,4,run,True
adult-adult,108,A1,right,,3,4,run,True
adult-adult,108,B1,right,,1,4,walk,True
adult-adult,108,B1,right,,2,4,walk,True
adult-adult,108,B1,right,,3,4,walk,True
adult-adult,108,C1,right,,1,4,bend,False
adult-adult,108,C1,right,,2,4,bend,True
adult-adult,108,C1,right,,3,4,bend,False
adult-adult,108,C1,right,,1,4,kneel,False
adult-adult,108,C1,right,,2,4,kneel,False
adult-adult,108,C1,right,,3,4,kneel,True
adult-adult,108,D1,right,,1,4,lay,True
adult-adult,108,D1,right,,2,4,lay,True
adult-adult,108,D1,right,,3,4,lay,True
adult-adult,108,E1,left,,1,4,jump,False
adult-adult,108,E1,left,,2,4,jump,True
adult-adult,108,E1,left,,3,4,jump,True
adult-adult,108,F1,left,,1,4,split,True
adult-adult,108,F1,left,,2,4,split,True
adult-adult,108,F1,left,,3,4,split,True
adult-adult,108,G1,right,,1,4,kneel,True
adult-adult,108,G1,right,,2,4,kneel,True
adult-adult,108,G1,right,,3,4,kneel,True
adult-adult,108,I1,left,,1,4,offer,True
adult-adult,108,I1,left,,2,4,offer,True
adult-adult,108,I1,left,,3,4,offer,True
adult-adult,108,K1,left,,1,4,put,True
adult-adult,108,K1,left,,2,4,put,True
adult-adult,108,K1,left,,3,4,put,False
adult-adult,108,K1,left,,1,4,shelf,True
adult-adult,108,K1,left,,2,4,shelf,True
adult-adult,108,K1,left,,3,4,shelf,False
adult-adult,108,K1,left,,1,4,thing,False
adult-adult,108,K1,left,,2,4,thing,False
adult-adult,108,K1,left,,3,4,thing,False
adult-adult,109,A1,left,,1,2,run,True
adult-adult,109,B1,left,,1,2,head,True
adult-adult,109,B1,left,,1,2,kick,False
adult-adult,109,C1,left,,1,2,fetal,True
adult-adult,109,C1,left,,1,2,position,True
adult-adult,109,D1,left,,1,2,swim,False
adult-adult,109,E1,right,,1,2,jump,True
adult-adult,109,F1,right,,1,2,base,False
adult-adult,109,F1,right,,1,2,head,False
adult-adult,109,F1,right,,1,2,little,False
