"i","rt","response","trial_type","trial_index","time_elapsed","internal_node_id","group1","group2","pair"
12,3546,100,"html-slider-response",5,43794,"0.0-2.0-0.3","B1","S1","B1 S1"
12,2948,41,"html-slider-response",6,46844,"0.0-2.0-0.4","N1","S1","N1 S1"
12,3455,58,"html-slider-response",7,50401,"0.0-2.0-0.5","H1","Q1","H1 Q1"
12,2679,94,"html-slider-response",8,53183,"0.0-2.0-0.6","B2","T1","B2 T1"
12,4259,61,"html-slider-response",9,57544,"0.0-2.0-0.7","P1","Z1","P1 Z1"
12,2770,53,"html-slider-response",10,60416,"0.0-2.0-0.8","F1","Z1","F1 Z1"
12,2059,74,"html-slider-response",11,62577,"0.0-2.0-0.9","L1","X1","L1 X1"
12,3938,3,"html-slider-response",12,66617,"0.0-2.0-0.10","A1","J1","A1 J1"
12,2331,3,"html-slider-response",13,69050,"0.0-2.0-0.11","B2","G1","B2 G1"
12,2673,43,"html-slider-response",14,71824,"0.0-2.0-0.12","Q1","T1","Q1 T1"
12,2364,2,"html-slider-response",15,74290,"0.0-2.0-0.13","N1","Y1","N1 Y1"
12,3721,5,"html-slider-response",16,78114,"0.0-2.0-0.14","L1","Z1","L1 Z1"
12,2974,53,"html-slider-response",17,81189,"0.0-2.0-0.15","H1","I1","H1 I1"
12,2055,28,"html-slider-response",18,83346,"0.0-2.0-0.16","R1","Z1","R1 Z1"
12,2517,12,"html-slider-response",19,85966,"0.0-2.0-0.17","E1","L1","E1 L1"
12,2077,0,"html-slider-response",20,88146,"0.0-2.0-0.18","E1","H1","E1 H1"
12,5214,44,"html-slider-response",21,93462,"0.0-2.0-0.19","B2","W1","B2 W1"
12,2763,43,"html-slider-response",22,96328,"0.0-2.0-0.20","F1","P1","F1 P1"
12,3098,66,"html-slider-response",23,99530,"0.0-2.0-0.21","F1","J1","F1 J1"
12,2402,2,"html-slider-response",24,102034,"0.0-2.0-0.22","C2","P1","C2 P1"
12,2256,21,"html-slider-response",25,104392,"0.0-2.0-0.23","A1","X1","A1 X1"
12,3239,0,"html-slider-response",26,107733,"0.0-2.0-0.24","T1","Y1","T1 Y1"
12,6128,26,"html-slider-response",27,113963,"0.0-2.0-0.25","E1","J1","E1 J1"
12,1587,27,"html-slider-response",28,115653,"0.0-2.0-0.26","G1","K1","G1 K1"
13,7206,44,"html-slider-response",2,1208050,"0.0-2.0-0.0","I1","N1","I1 N1"
13,6522,44,"html-slider-response",3,1214675,"0.0-2.0-0.1","I1","P1","I1 P1"
13,7458,45,"html-slider-response",4,1222234,"0.0-2.0-0.2","B2","S1","B2 S1"
13,4818,47,"html-slider-response",5,1227154,"0.0-2.0-0.3","B2","V1","B2 V1"
13,2842,35,"html-slider-response",6,1230098,"0.0-2.0-0.4","C2","E1","C2 E1"
13,4763,56,"html-slider-response",7,1234962,"0.0-2.0-0.5","F1","R1","F1 R1"
13,5283,43,"html-slider-response",8,1240346,"0.0-2.0-0.6","K1","P1","K1 P1"
13,2939,35,"html-slider-response",9,1243386,"0.0-2.0-0.7","A1","R1","A1 R1"
13,3218,37,"html-slider-response",10,1246706,"0.0-2.0-0.8","A2","K1","A2 K1"
13,3787,52,"html-slider-response",11,1250594,"0.0-2.0-0.9","O1","R1","O1 R1"
13,137562,11,"html-slider-response",12,1388259,"0.0-2.0-0.10","C2","L1","C2 L1"
13,4475,61,"html-slider-response",13,1392835,"0.0-2.0-0.11","R1","T1","R1 T1"
13,3035,62,"html-slider-response",14,1395971,"0.0-2.0-0.12","G1","M1","G1 M1"
13,2451,55,"html-slider-response",15,1398523,"0.0-2.0-0.13","U1","X1","U1 X1"
13,3675,35,"html-slider-response",16,1402299,"0.0-2.0-0.14","A2","Q1","A2 Q1"
13,2490,28,"html-slider-response",17,1404891,"0.0-2.0-0.15","C2","R1","C2 R1"
13,2371,63,"html-slider-response",18,1407363,"0.0-2.0-0.16","G1","Y1","G1 Y1"
13,3770,51,"html-slider-response",19,1411235,"0.0-2.0-0.17","J1","V1","J1 V1"
13,2971,57,"html-slider-response",20,1414307,"0.0-2.0-0.18","Q1","Z1","Q1 Z1"
13,1875,59,"html-slider-response",21,1416283,"0.0-2.0-0.19","A2","F1","A2 F1"
13,1963,60,"html-slider-response",22,1418347,"0.0-2.0-0.20","E1","M1","E1 M1"
13,2202,56,"html-slider-response",23,1420651,"0.0-2.0-0.21","B2","E1","B2 E1"
13,2202,60,"html-slider-response",24,1422955,"0.0-2.0-0.22","N1","U1","N1 U1"
13,1883,57,"html-slider-response",25,1424939,"0.0-2.0-0.23","M1","W1","M1 W1"
13,1818,58,"html-slider-response",26,1426859,"0.0-2.0-0.24","L1","U1","L1 U1"
13,1867,57,"html-slider-response",27,1428827,"0.0-2.0-0.25","I1","Y1","I1 Y1"
13,12908,54,"html-slider-response",28,1441836,"0.0-2.0-0.26","A1","K1","A1 K1"
14,5198,84,"html-slider-response",2,18979,"0.0-2.0-0.0","E1","U1","E1 U1"
14,3839,32,"html-slider-response",3,22921,"0.0-2.0-0.1","B1","U1","B1 U1"
14,5108,92,"html-slider-response",4,28136,"0.0-2.0-0.2","S1","W1","S1 W1"
14,3287,43,"html-slider-response",5,31528,"0.0-2.0-0.3","G1","X1","G1 X1"
14,4718,37,"html-slider-response",6,36350,"0.0-2.0-0.4","A1","C2","A1 C2"
14,5892,22,"html-slider-response",7,42345,"0.0-2.0-0.5","A2","V1","A2 V1"
14,4235,93,"html-slider-response",8,46684,"0.0-2.0-0.6","B1","P1","B1 P1"
14,4386,62,"html-slider-response",9,51174,"0.0-2.0-0.7","W1","Y1","W1 Y1"
14,2355,44,"html-slider-response",10,53633,"0.0-2.0-0.8","H1","P1","H1 P1"
14,2294,80,"html-slider-response",11,56030,"0.0-2.0-0.9","O1","T1","O1 T1"
14,2666,71,"html-slider-response",12,58799,"0.0-2.0-0.10","I1","R1","I1 R1"
14,3246,90,"html-slider-response",13,62148,"0.0-2.0-0.11","A1","P1","A1 P1"
14,2896,65,"html-slider-response",14,65146,"0.0-2.0-0.12","C2","I1","C2 I1"
14,2654,40,"html-slider-response",15,67902,"0.0-2.0-0.13","P1","T1","P1 T1"
14,2600,28,"html-slider-response",16,70606,"0.0-2.0-0.14","E1","T1","E1 T1"
14,2783,60,"html-slider-response",17,73496,"0.0-2.0-0.15","R1","U1","R1 U1"
14,2365,42,"html-slider-response",18,75963,"0.0-2.0-0.16","F1","Y1","F1 Y1"
14,4431,80,"html-slider-response",19,80498,"0.0-2.0-0.17","O1","X1","O1 X1"
14,4398,60,"html-slider-response",20,84998,"0.0-2.0-0.18","E1","W1","E1 W1"
14,2445,42,"html-slider-response",21,87546,"0.0-2.0-0.19","A2","S1","A2 S1"
14,2327,25,"html-slider-response",22,89977,"0.0-2.0-0.20","A2","W1","A2 W1"
14,2908,65,"html-slider-response",23,92991,"0.0-2.0-0.21","O1","Y1","O1 Y1"
14,2876,43,"html-slider-response",24,95972,"0.0-2.0-0.22","A1","V1","A1 V1"
14,5920,21,"html-slider-response",25,101996,"0.0-2.0-0.23","G1","N1","G1 N1"
14,3914,57,"html-slider-response",26,106014,"0.0-2.0-0.24","M1","O1","M1 O1"
14,4432,57,"html-slider-response",27,110547,"0.0-2.0-0.25","I1","X1","I1 X1"
14,2585,41,"html-slider-response",28,113234,"0.0-2.0-0.26","A2","G1","A2 G1"
15,4593,14,"html-slider-response",2,19981,"0.0-2.0-0.0","B1","E1","B1 E1"
15,2147,82,"html-slider-response",3,22230,"0.0-2.0-0.1","B2","N1","B2 N1"
15,1642,84,"html-slider-response",4,23975,"0.0-2.0-0.2","I1","T1","I1 T1"
15,1651,91,"html-slider-response",5,25728,"0.0-2.0-0.3","F1","W1","F1 W1"
15,5989,43,"html-slider-response",6,31820,"0.0-2.0-0.4","M1","Z1","M1 Z1"
15,1793,61,"html-slider-response",7,33717,"0.0-2.0-0.5","S1","U1","S1 U1"
15,2171,33,"html-slider-response",8,35991,"0.0-2.0-0.6","P1","W1","P1 W1"
15,1921,64,"html-slider-response",9,38016,"0.0-2.0-0.7","V1","W1","V1 W1"
15,1987,9,"html-slider-response",10,40105,"0.0-2.0-0.8","C2","F1","C2 F1"
15,2075,24,"html-slider-response",11,42282,"0.0-2.0-0.9","J1","S1","J1 S1"
15,1971,30,"html-slider-response",12,44355,"0.0-2.0-0.10","M1","Q1","M1 Q1"
15,2135,28,"html-slider-response",13,46596,"0.0-2.0-0.11","E1","Q1","E1 Q1"
15,1713,82,"html-slider-response",14,48413,"0.0-2.0-0.12","W1","Z1","W1 Z1"
15,2131,95,"html-slider-response",15,50646,"0.0-2.0-0.13","H1","Y1","H1 Y1"
15,2035,38,"html-slider-response",16,52784,"0.0-2.0-0.14","Q1","X1","Q1 X1"
15,2586,6,"html-slider-response",17,55473,"0.0-2.0-0.15","E1","G1","E1 G1"
15,3157,79,"html-slider-response",18,58732,"0.0-2.0-0.16","T1","X1","T1 X1"
15,1664,60,"html-slider-response",19,60500,"0.0-2.0-0.17","F1","U1","F1 U1"
15,2307,31,"html-slider-response",20,62910,"0.0-2.0-0.18","M1","X1","M1 X1"
15,1619,16,"html-slider-response",21,64631,"0.0-2.0-0.19","B1","O1","B1 O1"
15,1682,31,"html-slider-response",22,66415,"0.0-2.0-0.20","P1","S1","P1 S1"
15,1457,89,"html-slider-response",23,67977,"0.0-2.0-0.21","B2","X1","B2 X1"
15,1591,22,"html-slider-response",24,69674,"0.0-2.0-0.22","B1","W1","B1 W1"
15,1561,82,"html-slider-response",25,71338,"0.0-2.0-0.23","J1","Z1","J1 Z1"
15,1732,32,"html-slider-response",26,73172,"0.0-2.0-0.24","I1","L1","I1 L1"
15,2314,34,"html-slider-response",27,75589,"0.0-2.0-0.25","L1","Q1","L1 Q1"
15,1721,35,"html-slider-response",28,77414,"0.0-2.0-0.26","A1","B2","A1 B2"
16,14382,0,"html-slider-response",2,65215,"0.0-2.0-0.0","G1","J1","G1 J1"
16,11326,0,"html-slider-response",3,76662,"0.0-2.0-0.1","G1","L1","G1 L1"
16,7919,0,"html-slider-response",4,84691,"0.0-2.0-0.2","L1","P1","L1 P1"
16,7269,0,"html-slider-response",5,92083,"0.0-2.0-0.3","B1","H1","B1 H1"
16,12134,76,"html-slider-response",6,104330,"0.0-2.0-0.4","E1","X1","E1 X1"
16,5828,0,"html-slider-response",7,110280,"0.0-2.0-0.5","C2","W1","C2 W1"
16,8341,0,"html-slider-response",8,118728,"0.0-2.0-0.6","P1","Y1","P1 Y1"
16,8567,1,"html-slider-response",9,127400,"0.0-2.0-0.7","B2","H1","B2 H1"
16,18203,85,"html-slider-response",10,145716,"0.0-2.0-0.8","A2","Z1","A2 Z1"
16,8189,0,"html-slider-response",11,154011,"0.0-2.0-0.9","L1","T1","L1 T1"
16,10117,0,"html-slider-response",12,164250,"0.0-2.0-0.10","K1","L1","K1 L1"
16,10075,0,"html-slider-response",13,174449,"0.0-2.0-0.11","A2","N1","A2 N1"
16,10474,0,"html-slider-response",14,185039,"0.0-2.0-0.12","C2","U1","C2 U1"
16,10532,1,"html-slider-response",15,195685,"0.0-2.0-0.13","A2","I1","A2 I1"
16,10567,0,"html-slider-response",16,206372,"0.0-2.0-0.14","S1","Z1","S1 Z1"
16,8975,0,"html-slider-response",17,215467,"0.0-2.0-0.15","G1","Q1","G1 Q1"
16,13253,9,"html-slider-response",18,228826,"0.0-2.0-0.16","E1","P1","E1 P1"
16,13724,1,"html-slider-response",19,242655,"0.0-2.0-0.17","C2","T1","C2 T1"
16,11890,0,"html-slider-response",20,254653,"0.0-2.0-0.18","A1","H1","A1 H1"
16,10279,0,"html-slider-response",21,265053,"0.0-2.0-0.19","E1","Z1","E1 Z1"
16,14912,78,"html-slider-response",22,280074,"0.0-2.0-0.20","J1","R1","J1 R1"
16,8976,0,"html-slider-response",23,289170,"0.0-2.0-0.21","L1","Y1","L1 Y1"
16,9323,81,"html-slider-response",24,298616,"0.0-2.0-0.22","K1","T1","K1 T1"
16,13196,73,"html-slider-response",25,311918,"0.0-2.0-0.23","N1","Q1","N1 Q1"
16,14389,0,"html-slider-response",26,326421,"0.0-2.0-0.24","B2","Q1","B2 Q1"
16,11876,18,"html-slider-response",27,338411,"0.0-2.0-0.25","F1","M1","F1 M1"
16,10720,3,"html-slider-response",28,349242,"0.0-2.0-0.26","A1","Q1","A1 Q1"
17,12106,69,"html-slider-response",2,51897,"0.0-2.0-0.0","B2","I1","B2 I1"
17,2421,16,"html-slider-response",3,54420,"0.0-2.0-0.1","C2","M1","C2 M1"
17,7071,0,"html-slider-response",4,61595,"0.0-2.0-0.2","A2","Y1","A2 Y1"
17,3971,43,"html-slider-response",5,65668,"0.0-2.0-0.3","A1","N1","A1 N1"
17,3660,36,"html-slider-response",6,69430,"0.0-2.0-0.4","A2","J1","A2 J1"
17,20943,35,"html-slider-response",7,90476,"0.0-2.0-0.5","G1","I1","G1 I1"
17,3772,29,"html-slider-response",8,94351,"0.0-2.0-0.6","G1","R1","G1 R1"
17,1990,21,"html-slider-response",9,96443,"0.0-2.0-0.7","B1","Z1","B1 Z1"
17,2295,16,"html-slider-response",10,98840,"0.0-2.0-0.8","B1","F1","B1 F1"
17,2718,51,"html-slider-response",11,101660,"0.0-2.0-0.9","P1","Q1","P1 Q1"
17,2670,44,"html-slider-response",12,104432,"0.0-2.0-0.10","E1","K1","E1 K1"
17,2157,23,"html-slider-response",13,106692,"0.0-2.0-0.11","G1","P1","G1 P1"
17,10115,17,"html-slider-response",14,116910,"0.0-2.0-0.12","F1","G1","F1 G1"
17,1872,59,"html-slider-response",15,118885,"0.0-2.0-0.13","R1","V1","R1 V1"
17,2135,62,"html-slider-response",16,121121,"0.0-2.0-0.14","E1","S1","E1 S1"
17,2805,69,"html-slider-response",17,124028,"0.0-2.0-0.15","A1","B1","A1 B1"
17,12760,38,"html-slider-response",18,136890,"0.0-2.0-0.16","K1","N1","K1 N1"
17,7472,32,"html-slider-response",19,144464,"0.0-2.0-0.17","A2","U1","A2 U1"
17,3508,16,"html-slider-response",20,148075,"0.0-2.0-0.18","A1","I1","A1 I1"
17,2614,76,"html-slider-response",21,150790,"0.0-2.0-0.19","N1","R1","N1 R1"
17,2142,71,"html-slider-response",22,153034,"0.0-2.0-0.20","B2","L1","B2 L1"
17,2086,64,"html-slider-response",23,155223,"0.0-2.0-0.21","Q1","S1","Q1 S1"
17,1750,68,"html-slider-response",24,157076,"0.0-2.0-0.22","A1","S1","A1 S1"
17,1782,71,"html-slider-response",25,158961,"0.0-2.0-0.23","M1","S1","M1 S1"
17,2175,39,"html-slider-response",26,161238,"0.0-2.0-0.24","M1","V1","M1 V1"
17,2262,63,"html-slider-response",27,163602,"0.0-2.0-0.25","A2","P1","A2 P1"
17,2407,52,"html-slider-response",28,166111,"0.0-2.0-0.26","C2","H1","C2 H1"
18,5710,37,"html-slider-response",2,21593,"0.0-2.0-0.0","B1","T1","B1 T1"
18,6296,26,"html-slider-response",3,27992,"0.0-2.0-0.1","J1","Q1","J1 Q1"
18,3160,34,"html-slider-response",4,31254,"0.0-2.0-0.2","I1","O1","I1 O1"
18,4702,77,"html-slider-response",5,36058,"0.0-2.0-0.3","F1","V1","F1 V1"
18,2382,0,"html-slider-response",6,38542,"0.0-2.0-0.4","B1","V1","B1 V1"
18,3717,66,"html-slider-response",7,42363,"0.0-2.0-0.5","S1","T1","S1 T1"
18,2774,0,"html-slider-response",8,45238,"0.0-2.0-0.6","M1","N1","M1 N1"
18,4380,80,"html-slider-response",9,49720,"0.0-2.0-0.7","O1","P1","O1 P1"
18,3332,0,"html-slider-response",10,53154,"0.0-2.0-0.8","G1","Z1","G1 Z1"
18,4300,0,"html-slider-response",11,57556,"0.0-2.0-0.9","U1","Y1","U1 Y1"
18,2624,0,"html-slider-response",12,60284,"0.0-2.0-0.10","B1","Q1","B1 Q1"
18,3815,65,"html-slider-response",13,64200,"0.0-2.0-0.11","S1","V1","S1 V1"
18,2500,61,"html-slider-response",14,66802,"0.0-2.0-0.12","B2","O1","B2 O1"
18,3079,0,"html-slider-response",15,69984,"0.0-2.0-0.13","B1","G1","B1 G1"
18,2829,58,"html-slider-response",16,72916,"0.0-2.0-0.14","A1","E1","A1 E1"
18,3349,87,"html-slider-response",17,76368,"0.0-2.0-0.15","V1","Z1","V1 Z1"
18,2374,2,"html-slider-response",18,78844,"0.0-2.0-0.16","B2","Y1","B2 Y1"
18,2292,62,"html-slider-response",19,81240,"0.0-2.0-0.17","V1","X1","V1 X1"
18,2444,73,"html-slider-response",20,83786,"0.0-2.0-0.18","N1","T1","N1 T1"
18,3961,34,"html-slider-response",21,87850,"0.0-2.0-0.19","B2","K1","B2 K1"
18,2303,100,"html-slider-response",22,90256,"0.0-2.0-0.20","N1","W1","N1 W1"
18,4439,80,"html-slider-response",23,94798,"0.0-2.0-0.21","W1","X1","W1 X1"
18,2767,31,"html-slider-response",24,97668,"0.0-2.0-0.22","J1","N1","J1 N1"
18,2491,100,"html-slider-response",25,100262,"0.0-2.0-0.23","R1","X1","R1 X1"
18,2263,100,"html-slider-response",26,102628,"0.0-2.0-0.24","R1","W1","R1 W1"
18,2192,0,"html-slider-response",27,104922,"0.0-2.0-0.25","C2","S1","C2 S1"
18,3491,66,"html-slider-response",28,108516,"0.0-2.0-0.26","B1","C2","B1 C2"
19,5260,68,"html-slider-response",2,20596,"0.0-2.0-0.0","L1","O1","L1 O1"
19,2369,63,"html-slider-response",3,23068,"0.0-2.0-0.1","A2","X1","A2 X1"
19,3393,42,"html-slider-response",4,26563,"0.0-2.0-0.2","K1","R1","K1 R1"
19,9370,40,"html-slider-response",5,36036,"0.0-2.0-0.3","F1","Q1","F1 Q1"
19,2601,35,"html-slider-response",6,38740,"0.0-2.0-0.4","H1","V1","H1 V1"
19,4129,56,"html-slider-response",7,42972,"0.0-2.0-0.5","B2","M1","B2 M1"
19,15137,60,"html-slider-response",8,58212,"0.0-2.0-0.6","L1","R1","L1 R1"
19,2329,59,"html-slider-response",9,60644,"0.0-2.0-0.7","O1","W1","O1 W1"
19,1907,59,"html-slider-response",10,62652,"0.0-2.0-0.8","B2","F1","B2 F1"
19,2803,61,"html-slider-response",11,65557,"0.0-2.0-0.9","B1","X1","B1 X1"
19,2866,64,"html-slider-response",12,68525,"0.0-2.0-0.10","J1","U1","J1 U1"
19,7769,52,"html-slider-response",13,76397,"0.0-2.0-0.11","I1","M1","I1 M1"
19,3426,61,"html-slider-response",14,79924,"0.0-2.0-0.12","K1","U1","K1 U1"
19,3027,41,"html-slider-response",15,83053,"0.0-2.0-0.13","Q1","R1","Q1 R1"
19,2153,64,"html-slider-response",16,85309,"0.0-2.0-0.14","T1","U1","T1 U1"
19,2930,60,"html-slider-response",17,88341,"0.0-2.0-0.15","J1","T1","J1 T1"
19,2530,44,"html-slider-response",18,90973,"0.0-2.0-0.16","B1","K1","B1 K1"
19,2001,66,"html-slider-response",19,93077,"0.0-2.0-0.17","A2","T1","A2 T1"
19,1682,65,"html-slider-response",20,94861,"0.0-2.0-0.18","I1","S1","I1 S1"
19,1658,59,"html-slider-response",21,96621,"0.0-2.0-0.19","O1","V1","O1 V1"
19,1819,63,"html-slider-response",22,98541,"0.0-2.0-0.20","F1","N1","F1 N1"
19,1794,67,"html-slider-response",23,100437,"0.0-2.0-0.21","I1","U1","I1 U1"
19,1642,63,"html-slider-response",24,102181,"0.0-2.0-0.22","O1","Z1","O1 Z1"
19,3122,75,"html-slider-response",25,105405,"0.0-2.0-0.23","K1","Z1","K1 Z1"
19,2041,70,"html-slider-response",26,107549,"0.0-2.0-0.24","I1","W1","I1 W1"
19,1770,70,"html-slider-response",27,109421,"0.0-2.0-0.25","M1","Y1","M1 Y1"
19,2826,70,"html-slider-response",28,112349,"0.0-2.0-0.26","J1","M1","J1 M1"
20,7534,0,"html-slider-response",2,40674,"0.0-2.0-0.0","E1","V1","E1 V1"
20,6584,68,"html-slider-response",3,47362,"0.0-2.0-0.1","A2","B1","A2 B1"
20,7288,0,"html-slider-response",4,54753,"0.0-2.0-0.2","G1","V1","G1 V1"
20,4024,4,"html-slider-response",5,58881,"0.0-2.0-0.3","S1","Y1","S1 Y1"
20,3119,0,"html-slider-response",6,62105,"0.0-2.0-0.4","C2","G1","C2 G1"
20,14905,88,"html-slider-response",7,77113,"0.0-2.0-0.5","J1","W1","J1 W1"
20,5462,91,"html-slider-response",8,82681,"0.0-2.0-0.6","I1","K1","I1 K1"
20,3946,8,"html-slider-response",9,86729,"0.0-2.0-0.7","Q1","V1","Q1 V1"
20,4552,11,"html-slider-response",10,91385,"0.0-2.0-0.8","C2","Q1","C2 Q1"
20,4368,9,"html-slider-response",11,95857,"0.0-2.0-0.9","G1","O1","G1 O1"
20,5481,15,"html-slider-response",12,101441,"0.0-2.0-0.10","F1","T1","F1 T1"
20,6297,82,"html-slider-response",13,107841,"0.0-2.0-0.11","H1","T1","H1 T1"
20,7352,69,"html-slider-response",14,115297,"0.0-2.0-0.12","B1","I1","B1 I1"
20,7289,24,"html-slider-response",15,122689,"0.0-2.0-0.13","B2","J1","B2 J1"
20,5738,35,"html-slider-response",16,128529,"0.0-2.0-0.14","T1","Z1","T1 Z1"
20,3482,13,"html-slider-response",17,132113,"0.0-2.0-0.15","H1","R1","H1 R1"
20,6305,11,"html-slider-response",18,138521,"0.0-2.0-0.16","N1","Z1","N1 Z1"
20,5168,15,"html-slider-response",19,143793,"0.0-2.0-0.17","Q1","Y1","Q1 Y1"
20,3746,10,"html-slider-response",20,147641,"0.0-2.0-0.18","F1","L1","F1 L1"
20,3490,15,"html-slider-response",21,151233,"0.0-2.0-0.19","C2","O1","C2 O1"
20,6418,8,"html-slider-response",22,157753,"0.0-2.0-0.20","H1","L1","H1 L1"
20,3121,12,"html-slider-response",23,160977,"0.0-2.0-0.21","F1","H1","F1 H1"
20,3850,11,"html-slider-response",24,164929,"0.0-2.0-0.22","B2","C2","B2 C2"
20,3994,7,"html-slider-response",25,169025,"0.0-2.0-0.23","J1","Y1","J1 Y1"
20,5625,75,"html-slider-response",26,174753,"0.0-2.0-0.24","E1","F1","E1 F1"
20,6321,8,"html-slider-response",27,181177,"0.0-2.0-0.25","A1","Y1","A1 Y1"
20,5853,65,"html-slider-response",28,187137,"0.0-2.0-0.26","H1","K1","H1 K1"
21,2444,59,"html-slider-response",2,155469,"0.0-2.0-0.0","A1","M1","A1 M1"
21,1122,43,"html-slider-response",3,156693,"0.0-2.0-0.1","H1","W1","H1 W1"
21,946,59,"html-slider-response",4,157741,"0.0-2.0-0.2","C2","K1","C2 K1"
21,978,63,"html-slider-response",5,158821,"0.0-2.0-0.3","B1","L1","B1 L1"
21,1041,48,"html-slider-response",6,159965,"0.0-2.0-0.4","Y1","Z1","Y1 Z1"
21,1233,61,"html-slider-response",7,161301,"0.0-2.0-0.5","H1","S1","H1 S1"
21,12802,37,"html-slider-response",8,174205,"0.0-2.0-0.6","G1","H1","G1 H1"
21,4306,64,"html-slider-response",9,178613,"0.0-2.0-0.7","K1","Y1","K1 Y1"
21,1315,42,"html-slider-response",10,180029,"0.0-2.0-0.8","A1","O1","A1 O1"
21,1187,52,"html-slider-response",11,181317,"0.0-2.0-0.9","O1","Q1","O1 Q1"
21,1049,44,"html-slider-response",12,182470,"0.0-2.0-0.10","M1","P1","M1 P1"
21,2585,47,"html-slider-response",13,185157,"0.0-2.0-0.11","K1","M1","K1 M1"
21,1058,65,"html-slider-response",14,186317,"0.0-2.0-0.12","B1","R1","B1 R1"
21,1043,37,"html-slider-response",15,187461,"0.0-2.0-0.13","G1","T1","G1 T1"
21,827,47,"html-slider-response",16,188389,"0.0-2.0-0.14","U1","W1","U1 W1"
21,1377,41,"html-slider-response",17,189869,"0.0-2.0-0.15","B1","N1","B1 N1"
21,3763,56,"html-slider-response",18,193734,"0.0-2.0-0.16","I1","V1","I1 V1"
21,1216,44,"html-slider-response",19,195053,"0.0-2.0-0.17","J1","P1","J1 P1"
21,939,37,"html-slider-response",20,196093,"0.0-2.0-0.18","Q1","W1","Q1 W1"
21,1274,46,"html-slider-response",21,197469,"0.0-2.0-0.19","M1","T1","M1 T1"
21,1058,57,"html-slider-response",22,198629,"0.0-2.0-0.20","G1","S1","G1 S1"
21,1490,43,"html-slider-response",23,200221,"0.0-2.0-0.21","H1","X1","H1 X1"
21,1035,53,"html-slider-response",24,201357,"0.0-2.0-0.22","K1","O1","K1 O1"
21,915,62,"html-slider-response",25,202373,"0.0-2.0-0.23","G1","W1","G1 W1"
21,978,44,"html-slider-response",26,203453,"0.0-2.0-0.24","C2","X1","C2 X1"
21,786,53,"html-slider-response",27,204341,"0.0-2.0-0.25","F1","I1","F1 I1"
21,947,60,"html-slider-response",28,205389,"0.0-2.0-0.26","B1","M1","B1 M1"
22,5399,12,"html-slider-response",2,1238760,"0.0-2.0-0.0","N1","V1","N1 V1"
22,2938,6,"html-slider-response",3,1241810,"0.0-2.0-0.1","H1","N1","H1 N1"
22,3098,30,"html-slider-response",4,1245020,"0.0-2.0-0.2","R1","Y1","R1 Y1"
22,3171,35,"html-slider-response",5,1248313,"0.0-2.0-0.3","Q1","U1","Q1 U1"
22,2701,41,"html-slider-response",6,1251119,"0.0-2.0-0.4","X1","Y1","X1 Y1"
22,3442,25,"html-slider-response",7,1254670,"0.0-2.0-0.5","I1","Q1","I1 Q1"
22,5156,60,"html-slider-response",8,1259940,"0.0-2.0-0.6","E1","I1","E1 I1"
22,3238,36,"html-slider-response",9,1263286,"0.0-2.0-0.7","L1","V1","L1 V1"
22,60823,42,"html-slider-response",10,1324220,"0.0-2.0-0.8","J1","L1","J1 L1"
22,5116,57,"html-slider-response",11,1329453,"0.0-2.0-0.9","R1","S1","R1 S1"
22,2342,61,"html-slider-response",12,1331904,"0.0-2.0-0.10","N1","P1","N1 P1"
22,2493,72,"html-slider-response",13,1334504,"0.0-2.0-0.11","E1","N1","E1 N1"
22,3825,24,"html-slider-response",14,1338435,"0.0-2.0-0.12","A2","B2","A2 B2"
22,2743,82,"html-slider-response",15,1341287,"0.0-2.0-0.13","A1","U1","A1 U1"
22,2721,16,"html-slider-response",16,1344119,"0.0-2.0-0.14","C2","V1","C2 V1"
22,3024,69,"html-slider-response",17,1347252,"0.0-2.0-0.15","B1","J1","B1 J1"
22,2695,95,"html-slider-response",18,1350060,"0.0-2.0-0.16","P1","U1","P1 U1"
22,3506,35,"html-slider-response",19,1353673,"0.0-2.0-0.17","B2","P1","B2 P1"
22,2275,86,"html-slider-response",20,1356063,"0.0-2.0-0.18","A1","A2","A1 A2"
22,2420,79,"html-slider-response",21,1358590,"0.0-2.0-0.19","A2","M1","A2 M1"
22,2962,35,"html-slider-response",22,1361664,"0.0-2.0-0.20","A1","G1","A1 G1"
22,2820,66,"html-slider-response",23,1364594,"0.0-2.0-0.21","E1","Y1","E1 Y1"
22,1818,86,"html-slider-response",24,1366521,"0.0-2.0-0.22","I1","J1","I1 J1"
22,2060,78,"html-slider-response",25,1368693,"0.0-2.0-0.23","B2","R1","B2 R1"
22,1967,67,"html-slider-response",26,1370768,"0.0-2.0-0.24","M1","R1","M1 R1"
22,3269,39,"html-slider-response",27,1374148,"0.0-2.0-0.25","P1","X1","P1 X1"
22,1847,65,"html-slider-response",28,1376101,"0.0-2.0-0.26","H1","O1","H1 O1"
23,9775,52,"html-slider-response",2,27804,"0.0-2.0-0.0","J1","K1","J1 K1"
