iterationName,id,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,age_group,age,button_pressed,utt_length,clean_utt,informativity
NA,kid_13,13,NA,someone walking,7696.3,tangram,far,B1.jpg,tangram-4.jpg,NA,53,1010785,kid,5,NA,15,walk,
NA,kid_13,13,NA,shirt,22176.9,familiar,check,dressshirt.jpg,campshirt.jpg,NA,55,1081071,kid,5,0,5,shirt,
NA,kid_13,13,NA,dog,12357.6,familiar,check,husky.jpg,dalmatian.jpg,NA,56,1093932,kid,5,0,3,dog,
NA,kid_13,13,NA,bear,15823.1,familiar,check,firetruck.jpg,ambulance.jpg,NA,57,1110259,kid,5,1,4,bear,
NA,kid_13,13,NA,cup,7594.2,familiar,check,apple.jpg,pear.jpg,NA,58,1118358,kid,5,1,3,cup,
NA,kid_13,13,NA,table,6679.6,familiar,check,pug.jpg,rabbit.jpg,NA,59,1125541,kid,5,1,5,table,
NA,kid_13,13,NA,m&ms,6936.5,familiar,check,mnms.jpg,gummybears.jpg,NA,60,1132982,kid,5,0,4,mnms,
NA,kid_13,13,NA,polar bear,7568.9,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,61,1141059,kid,5,0,10,polarbear,
NA,kid_13,13,NA,bird,7630.4,familiar,check,parrot.jpg,pigeon.jpg,NA,62,1149194,kid,5,0,4,bird,
NA,kid_13,13,NA,red flower,21311.7,familiar,check,rose.jpg,daisy.jpg,NA,63,1171009,kid,5,0,10,redflower,
NA,kid_14,14,NA,table that is white with brown legs,25523.8,familiar,close,diningtable.jpg,picnictable.jpg,NA,19,2970676,kid,7,NA,39,tablethatbewhitewithbrownleg,
NA,kid_14,14,NA,a chiuaua,11756.1,familiar,close,germanshepherd.jpg,pug.jpg,NA,20,2982940,kid,7,NA,9,chihuahua,1
NA,kid_14,14,NA,bear,5672.5,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,21,2989120,kid,7,NA,4,bear,0
NA,kid_14,14,NA,jellybeans,5970.1,familiar,close,jellybeans.jpg,gummybears.jpg,NA,22,2995599,kid,7,NA,10,jellybeans,1
NA,kid_14,14,NA,bird,5909.7,familiar,close,sparrow.jpg,eagle.jpg,NA,23,3002019,kid,7,NA,4,bird,0
NA,kid_14,14,NA,blue shirt,5892.5,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,24,3008420,kid,7,NA,10,blueshirt,1
NA,kid_14,14,NA,blue car,16792.7,familiar,close,sedan.jpg,sportscar.jpg,NA,25,3025721,kid,7,NA,8,bluecar,1
NA,kid_14,14,NA,goldfish,6448,familiar,close,goldfish.jpg,swordfish.jpg,NA,26,3032677,kid,7,NA,8,goldfish,1
NA,kid_14,14,NA,probably human,12541.5,tangram,far,B1.jpg,tangram-4.jpg,NA,28,3058749,kid,7,NA,14,probablyhuman,
NA,kid_14,14,NA,human leaping,11012.2,tangram,far,tangram-67.jpg,G1.jpg,NA,29,3070267,kid,7,NA,13,humanleap,
NA,kid_14,14,NA,human dancing,8100.2,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,30,3078875,kid,7,NA,13,humandance,
NA,kid_14,14,NA,person sitting,16670.1,tangram,far,H1.jpg,tangram-8.jpg,NA,31,3096050,kid,7,NA,14,sit,
NA,kid_14,14,NA,girl with her arm out,9964.5,tangram,far,A2.jpg,C1.jpg,NA,32,3106519,kid,7,NA,21,girlarmout,
NA,kid_14,14,NA,guy balancing on one fit sitting,13156.6,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,33,3120182,kid,7,NA,32,guybalanceononefitsit,
NA,kid_14,14,NA,someone aerobesquing backwards,28813.8,tangram,far,tangram-48.jpg,D1.jpg,NA,34,3149504,kid,7,NA,30,aerobesquingbackwards,
NA,kid_14,14,NA,person getting ready to run,9106.3,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,35,3159118,kid,7,NA,27,readytorun,
NA,kid_14,14,NA,goldfish,5232.6,familiar,far,goldfish.jpg,iguana.jpg,NA,37,3175012,kid,7,NA,8,goldfish,1
NA,kid_14,14,NA,table,6325.4,familiar,far,diningtable.jpg,wardrobe.jpg,NA,38,3181844,kid,7,NA,5,table,1
NA,kid_14,14,NA,blue car,4967,familiar,far,sedan.jpg,firetruck.jpg,NA,39,3187319,kid,7,NA,8,bluecar,2
NA,kid_14,14,NA,bird,4407.9,familiar,far,sparrow.jpg,squirrel.jpg,NA,40,3192232,kid,7,NA,4,bird,1
NA,kid_14,14,NA,chihuahua,5578.2,familiar,far,germanshepherd.jpg,cow.jpg,NA,41,3198317,kid,7,NA,9,chihuahua,2
NA,kid_14,14,NA,bear,4753,familiar,far,grizzlybear.jpg,lion.jpg,NA,42,3203576,kid,7,NA,4,bear,1
NA,kid_14,14,NA,jellybeans,4277.2,familiar,far,jellybeans.jpg,pretzels.jpg,NA,43,3208361,kid,7,NA,10,jellybeans,1
NA,kid_14,14,NA,blue shirt,3380.5,familiar,far,poloshirt.jpg,dress.jpg,NA,44,3212246,kid,7,NA,10,blueshirt,2
NA,kid_14,14,NA,leaping,5590.8,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,46,3228374,kid,7,NA,7,leap,
NA,kid_14,14,NA,aerobesque backwards,11087.4,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,47,3239965,kid,7,NA,20,aerobesquebackwards,
NA,kid_14,14,NA,person getting ready to run,8306.4,tangram,close,tangram-55.jpg,N1.jpg,NA,48,3248783,kid,7,NA,27,readytorun,
NA,kid_14,14,NA,person dancing,7017.5,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,49,3256309,kid,7,NA,14,dance,
NA,kid_14,14,NA,somebody sticking their foot out,13046.7,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,50,3269863,kid,7,NA,32,sticktheirfootout,
NA,kid_14,14,NA,a woman with her arm out,8913.7,tangram,close,A2.jpg,tangram-99.jpg,NA,51,3279283,kid,7,NA,24,womanarmout,
NA,kid_14,14,NA,somebody sitting,9927.8,tangram,close,H1.jpg,I1.jpg,NA,52,3289715,kid,7,NA,16,sit,
NA,kid_14,14,NA,somebody walking with their head down,11235.3,tangram,close,B1.jpg,P1.jpg,NA,53,3301455,kid,7,NA,37,walkheaddown,
NA,kid_14,14,NA,polar bear,8370,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,55,3348086,kid,7,0,10,polarbear,
NA,kid_14,14,NA,table,6575.1,familiar,check,pug.jpg,rabbit.jpg,NA,56,3355166,kid,7,1,5,table,
NA,kid_14,14,NA,red flower,6746.5,familiar,check,rose.jpg,daisy.jpg,NA,57,3362415,kid,7,0,10,redflower,
NA,kid_14,14,NA,bird,8036.9,familiar,check,parrot.jpg,pigeon.jpg,NA,58,3370956,kid,7,0,4,bird,
NA,kid_14,14,NA,shirt,6395.9,familiar,check,dressshirt.jpg,campshirt.jpg,NA,59,3377859,kid,7,0,5,shirt,
NA,kid_14,14,NA,cup,6833.3,familiar,check,apple.jpg,pear.jpg,NA,60,3385196,kid,7,1,3,cup,
NA,kid_14,14,NA,bear,6471.9,familiar,check,firetruck.jpg,ambulance.jpg,NA,61,3392171,kid,7,1,4,bear,
NA,kid_14,14,NA,m&ms,6473.9,familiar,check,mnms.jpg,gummybears.jpg,NA,62,3399152,kid,7,0,4,mnms,
NA,kid_14,14,NA,dog,8315.2,familiar,check,husky.jpg,dalmatian.jpg,NA,63,3407971,kid,7,0,3,dog,
NA,kid_15,15,NA,orange fish,7748,familiar,close,goldfish.jpg,swordfish.jpg,NA,19,1299063,kid,5,NA,11,orangefish,1
NA,kid_15,15,NA,rectangle table,8412.3,familiar,close,diningtable.jpg,picnictable.jpg,NA,20,1307984,kid,5,NA,15,rectangletable,1
NA,kid_15,15,NA,blue shirt,5757.6,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,21,1314251,kid,5,NA,10,blueshirt,1
NA,kid_15,15,NA,brown bear,6334.3,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,22,1321092,kid,5,NA,10,brownbear,1
NA,kid_15,15,NA,dog,6354.6,familiar,close,germanshepherd.jpg,pug.jpg,NA,23,1327954,kid,5,NA,3,dog,0
NA,kid_15,15,NA,blue car,5451.3,familiar,close,sedan.jpg,sportscar.jpg,NA,24,1333909,kid,5,NA,8,bluecar,1
NA,kid_15,15,NA,bird,5336.4,familiar,close,sparrow.jpg,eagle.jpg,NA,25,1339751,kid,5,NA,4,bird,0
NA,kid_15,15,NA,jellybeans,6286.5,familiar,close,jellybeans.jpg,gummybears.jpg,NA,26,1346546,kid,5,NA,10,jellybeans,1
NA,kid_15,15,NA,building blocks,13476.1,tangram,far,A2.jpg,C1.jpg,NA,28,1371318,kid,5,NA,15,buildblock,
NA,kid_15,15,NA,building blocks,10677.7,tangram,far,H1.jpg,tangram-8.jpg,NA,29,1382502,kid,5,NA,15,buildblock,
NA,kid_15,15,NA,building blocks,33553.3,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,30,1416559,kid,5,NA,15,buildblock,
NA,kid_15,15,NA,has a head and legs,31245,tangram,far,tangram-48.jpg,D1.jpg,NA,31,1448311,kid,5,NA,19,headleg,
NA,kid_15,15,NA,"square legs, rectangle body, two legs",18678,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,32,1467495,kid,5,NA,37,squarelegrectanglebodytwoleg,
NA,kid_15,15,NA,"square head, body, and two legs",21517.6,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,33,1489522,kid,5,NA,31,squareheadbodytwoleg,
NA,kid_15,15,NA,"square head, body, two legs",14151.9,tangram,far,B1.jpg,tangram-4.jpg,NA,34,1504182,kid,5,NA,27,squareheadbodytwoleg,
NA,kid_15,15,NA,"head, body, two legs",9503.5,tangram,far,tangram-67.jpg,G1.jpg,NA,35,1514196,kid,5,NA,20,headbodytwoleg,
NA,kid_15,15,NA,jellybeans,6450.1,familiar,far,jellybeans.jpg,pretzels.jpg,NA,37,1533182,kid,5,NA,10,jellybeans,1
NA,kid_15,15,NA,brown bear,7286,familiar,far,grizzlybear.jpg,lion.jpg,NA,38,1540976,kid,5,NA,10,brownbear,2
NA,kid_15,15,NA,orange fish,7016.4,familiar,far,goldfish.jpg,iguana.jpg,NA,39,1548501,kid,5,NA,11,orangefish,2
NA,kid_15,15,NA,dog,6213.3,familiar,far,germanshepherd.jpg,cow.jpg,NA,40,1555219,kid,5,NA,3,dog,1
NA,kid_15,15,NA,rectangle table,7190.6,familiar,far,diningtable.jpg,wardrobe.jpg,NA,41,1562916,kid,5,NA,15,rectangletable,2
NA,kid_15,15,NA,bird,4277.2,familiar,far,sparrow.jpg,squirrel.jpg,NA,42,1567697,kid,5,NA,4,bird,1
NA,kid_15,15,NA,blue car,9020.8,familiar,far,sedan.jpg,firetruck.jpg,NA,43,1577224,kid,5,NA,8,bluecar,2
NA,kid_15,15,NA,blue shirt,5147.4,familiar,far,poloshirt.jpg,dress.jpg,NA,44,1582878,kid,5,NA,10,blueshirt,2
NA,kid_15,15,NA,"square head, body, and legs",14634.9,tangram,close,tangram-55.jpg,N1.jpg,NA,46,1609494,kid,5,NA,27,squareheadbodyleg,
NA,kid_15,15,NA,"square head, body and two legs",52351.1,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,47,1662352,kid,5,NA,30,squareheadbodytwoleg,
NA,kid_15,15,NA,"two legs, a body, and a head",21719,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,48,1684579,kid,5,NA,28,headbodytwoleg,
NA,kid_15,15,NA,"head, body, legs",9913.5,tangram,close,B1.jpg,P1.jpg,NA,49,1695002,kid,5,NA,16,headbodyleg,
NA,kid_15,15,NA,"head, body, two arms, no legs",19879.2,tangram,close,H1.jpg,I1.jpg,NA,50,1715394,kid,5,NA,29,headbodytwoarmnoleg,
NA,kid_15,15,NA,"legs, body, head",10810.6,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,51,1726713,kid,5,NA,16,headbodyleg,
NA,kid_15,15,NA,"two legs, body, head",16270,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,52,1743487,kid,5,NA,20,headbodytwoleg,
NA,kid_15,15,NA,"hair, head, body, two legs",17415.3,tangram,close,A2.jpg,tangram-99.jpg,NA,53,1761407,kid,5,NA,26,hairheadbodytwoleg,
NA,kid_15,15,NA,cup,9949.4,familiar,check,apple.jpg,pear.jpg,NA,55,1811153,kid,5,0,3,cup,
NA,kid_15,15,NA,red flower,9735,familiar,check,rose.jpg,daisy.jpg,NA,56,1821390,kid,5,0,10,redflower,
NA,kid_15,15,NA,bear,9765.8,familiar,check,firetruck.jpg,ambulance.jpg,NA,57,1831660,kid,5,0,4,bear,
NA,kid_15,15,NA,polar bear,24293.6,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,58,1856459,kid,5,0,10,polarbear,
NA,kid_15,15,NA,shirt,11575.1,familiar,check,dressshirt.jpg,campshirt.jpg,NA,59,1868539,kid,5,0,5,shirt,
NA,kid_15,15,NA,bird,8337.4,familiar,check,parrot.jpg,pigeon.jpg,NA,60,1877379,kid,5,0,4,bird,
NA,kid_15,15,NA,dog,7501.9,familiar,check,husky.jpg,dalmatian.jpg,NA,61,1885384,kid,5,0,3,dog,
NA,kid_15,15,NA,m&ms,9689.5,familiar,check,mnms.jpg,gummybears.jpg,NA,62,1895581,kid,5,0,4,mnms,
NA,kid_15,15,NA,table,11401.8,familiar,check,pug.jpg,rabbit.jpg,NA,63,1907489,kid,5,0,5,table,
NA,kid_16,16,NA,candy,10891.6,familiar,far,jellybeans.jpg,pretzels.jpg,NA,19,1118873,kid,8,NA,5,candy,1
NA,kid_16,16,NA,bird,4105.3,familiar,far,sparrow.jpg,squirrel.jpg,NA,20,1123484,kid,8,NA,4,bird,1
NA,kid_16,16,NA,fish,4541.3,familiar,far,goldfish.jpg,iguana.jpg,NA,21,1128528,kid,8,NA,4,fish,1
NA,kid_16,16,NA,dog,3694,familiar,far,germanshepherd.jpg,cow.jpg,NA,22,1132724,kid,8,NA,3,dog,1
NA,kid_16,16,NA,bear,4160.4,familiar,far,grizzlybear.jpg,lion.jpg,NA,23,1137388,kid,8,NA,4,bear,1
NA,kid_16,16,NA,car,4414.5,familiar,far,sedan.jpg,firetruck.jpg,NA,24,1142307,kid,8,NA,3,car,1
NA,kid_16,16,NA,blue shirt,4446,familiar,far,poloshirt.jpg,dress.jpg,NA,25,1147260,kid,8,NA,10,blueshirt,2
NA,kid_16,16,NA,table,3137.8,familiar,far,diningtable.jpg,wardrobe.jpg,NA,26,1150904,kid,8,NA,5,table,1
NA,kid_16,16,NA,shapes,16406,tangram,far,H1.jpg,tangram-8.jpg,NA,28,1178683,kid,8,NA,6,shape,
NA,kid_16,16,NA,figure that looks like a person,9886.7,tangram,far,A2.jpg,C1.jpg,NA,29,1189075,kid,8,NA,31,person,
NA,kid_16,16,NA,shapes that looks like a human,9134.7,tangram,far,tangram-48.jpg,D1.jpg,NA,30,1198715,kid,8,NA,30,human,
NA,kid_16,16,NA,shapes that looks like a human,12824.7,tangram,far,tangram-67.jpg,G1.jpg,NA,31,1212047,kid,8,NA,30,human,
NA,kid_16,16,NA,shapes in a person standing,10300.2,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,32,1222851,kid,8,NA,27,stand,
NA,kid_16,16,NA,human running,7595.7,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,33,1230949,kid,8,NA,13,humanrun,
NA,kid_16,16,NA,person walking,15725,tangram,far,B1.jpg,tangram-4.jpg,NA,34,1247179,kid,8,NA,14,walk,
NA,kid_16,16,NA,human sitting,12604.6,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,35,1260287,kid,8,NA,13,humansit,
NA,kid_16,16,NA,circle candies,6479.8,familiar,close,jellybeans.jpg,gummybears.jpg,NA,37,1279311,kid,8,NA,14,circlecandy,1
NA,kid_16,16,NA,dog,4023,familiar,close,germanshepherd.jpg,pug.jpg,NA,38,1283841,kid,8,NA,3,dog,0
NA,kid_16,16,NA,regular bird,9374.2,familiar,close,sparrow.jpg,eagle.jpg,NA,39,1293719,kid,8,NA,12,regularbird,1
NA,kid_16,16,NA,blue car,3563.8,familiar,close,sedan.jpg,sportscar.jpg,NA,40,1297786,kid,8,NA,8,bluecar,1
NA,kid_16,16,NA,goldfish,4108.7,familiar,close,goldfish.jpg,swordfish.jpg,NA,41,1302400,kid,8,NA,8,goldfish,1
NA,kid_16,16,NA,light blue shirt,8644.5,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,42,1311551,kid,8,NA,16,lightblueshirt,1
NA,kid_16,16,NA,brown bear,4148.8,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,43,1316205,kid,8,NA,10,brownbear,1
NA,kid_16,16,NA,brown table,4243.4,familiar,close,diningtable.jpg,picnictable.jpg,NA,44,1320950,kid,8,NA,11,browntable,1
NA,kid_16,16,NA,shapes that looks like a human,10587.2,tangram,close,A2.jpg,tangram-99.jpg,NA,46,1344617,kid,8,NA,30,human,
NA,kid_16,16,NA,human running,6334.6,tangram,close,tangram-55.jpg,N1.jpg,NA,47,1351454,kid,8,NA,13,humanrun,
NA,kid_16,16,NA,sitting,4659.7,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,48,1356617,kid,8,NA,7,sit,
NA,kid_16,16,NA,running,9745.8,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,49,1366866,kid,8,NA,7,run,
NA,kid_16,16,NA,human holding a box,8146.3,tangram,close,H1.jpg,I1.jpg,NA,50,1375515,kid,8,NA,19,humanholdabox,
NA,kid_16,16,NA,walking slowly,6185.7,tangram,close,B1.jpg,P1.jpg,NA,51,1382203,kid,8,NA,14,walkslowly,
NA,kid_16,16,NA,human,8212.4,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,52,1390918,kid,8,NA,5,human,
NA,kid_16,16,NA,standing,7270.5,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,53,1398693,kid,8,NA,8,stand,
NA,kid_16,16,NA,cup,8589.2,familiar,check,apple.jpg,pear.jpg,NA,55,1447524,kid,8,1,3,cup,
NA,kid_16,16,NA,bird,6355.3,familiar,check,parrot.jpg,pigeon.jpg,NA,56,1454381,kid,8,0,4,bird,
NA,kid_16,16,NA,m&ms,7768.4,familiar,check,mnms.jpg,gummybears.jpg,NA,57,1462651,kid,8,0,4,mnms,
NA,kid_16,16,NA,red flower,6482.9,familiar,check,rose.jpg,daisy.jpg,NA,58,1469638,kid,8,0,10,redflower,
NA,kid_16,16,NA,shirt,8955.7,familiar,check,dressshirt.jpg,campshirt.jpg,NA,59,1479095,kid,8,1,5,shirt,
NA,kid_16,16,NA,bear,6974.7,familiar,check,firetruck.jpg,ambulance.jpg,NA,60,1486574,kid,8,1,4,bear,
NA,kid_16,16,NA,table,6831.7,familiar,check,pug.jpg,rabbit.jpg,NA,61,1493907,kid,8,1,5,table,
NA,kid_16,16,NA,dog,7060.2,familiar,check,husky.jpg,dalmatian.jpg,NA,62,1501471,kid,8,0,3,dog,
NA,kid_16,16,NA,polar bear,6932.6,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,63,1508905,kid,8,0,10,polarbear,
NA,kid_17,17,NA,jellybeans,8502.3,familiar,far,jellybeans.jpg,pretzels.jpg,NA,19,65442832,kid,5,NA,10,jellybeans,1
NA,kid_17,17,NA,bear,4418.5,familiar,far,grizzlybear.jpg,lion.jpg,NA,20,65447755,kid,5,NA,4,bear,1
NA,kid_17,17,NA,goldfish,4954.3,familiar,far,goldfish.jpg,iguana.jpg,NA,21,65453216,kid,5,NA,8,goldfish,1
NA,kid_17,17,NA,shirt,5193.3,familiar,far,poloshirt.jpg,dress.jpg,NA,22,65458912,kid,5,NA,5,shirt,1
NA,kid_17,17,NA,car,4948.1,familiar,far,sedan.jpg,firetruck.jpg,NA,23,65464365,kid,5,NA,3,car,1
NA,kid_17,17,NA,dog,5755.4,familiar,far,germanshepherd.jpg,cow.jpg,NA,24,65470624,kid,5,NA,3,dog,1
NA,kid_17,17,NA,table,5413.6,familiar,far,diningtable.jpg,wardrobe.jpg,NA,25,65476543,kid,5,NA,5,table,1
NA,kid_17,17,NA,bird,5967.1,familiar,far,sparrow.jpg,squirrel.jpg,NA,26,65483014,kid,5,NA,4,bird,1
NA,kid_17,17,NA,person,19891.1,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,28,65516486,kid,5,NA,6,person,
NA,kid_17,17,NA,person,16107.2,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,29,65533096,kid,5,NA,6,person,
NA,kid_17,17,NA,tree,29896,tangram,close,A2.jpg,tangram-99.jpg,NA,30,65563494,kid,5,NA,4,tree,
NA,kid_17,17,NA,person kicking,12184.7,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,31,65576185,kid,5,NA,14,kick,
NA,kid_17,17,NA,person walking in the street,9585.9,tangram,close,B1.jpg,P1.jpg,NA,32,65586275,kid,5,NA,28,walkinstreet,
NA,kid_17,17,NA,person sitting,8220.5,tangram,close,H1.jpg,I1.jpg,NA,33,65595002,kid,5,NA,14,sit,
NA,kid_17,17,NA,person running,7172.2,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,34,65602679,kid,5,NA,14,run,
NA,kid_17,17,NA,person walking,15251.9,tangram,close,tangram-55.jpg,N1.jpg,NA,35,65618436,kid,5,NA,14,walk,
NA,kid_17,17,NA,dog,4532.9,familiar,close,germanshepherd.jpg,pug.jpg,NA,37,65637188,kid,5,NA,3,dog,0
NA,kid_17,17,NA,bird,4054.3,familiar,close,sparrow.jpg,eagle.jpg,NA,38,65641746,kid,5,NA,4,bird,0
NA,kid_17,17,NA,table,3680.2,familiar,close,diningtable.jpg,picnictable.jpg,NA,39,65645932,kid,5,NA,5,table,0
NA,kid_17,17,NA,car,4161.5,familiar,close,sedan.jpg,sportscar.jpg,NA,40,65650598,kid,5,NA,3,car,0
NA,kid_17,17,NA,jellybeans,8035.9,familiar,close,jellybeans.jpg,gummybears.jpg,NA,41,65659138,kid,5,NA,10,jellybeans,1
NA,kid_17,17,NA,shirt,4274.5,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,42,65663915,kid,5,NA,5,shirt,0
NA,kid_17,17,NA,bear,3862.2,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,43,65668283,kid,5,NA,4,bear,0
NA,kid_17,17,NA,fish,8076.8,familiar,close,goldfish.jpg,swordfish.jpg,NA,44,65676865,kid,5,NA,4,fish,0
NA,kid_17,17,NA,person sitting,19715.6,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,46,65708424,kid,5,NA,14,sit,
NA,kid_17,17,NA,person running,7841,tangram,far,tangram-67.jpg,G1.jpg,NA,47,65716770,kid,5,NA,14,run,
NA,kid_17,17,NA,person walking,6430.9,tangram,far,B1.jpg,tangram-4.jpg,NA,48,65723708,kid,5,NA,14,walk,
NA,kid_17,17,NA,running away,9495.6,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,49,65733708,kid,5,NA,12,runaway,
NA,kid_17,17,NA,girl,17290.9,tangram,far,A2.jpg,C1.jpg,NA,50,65751503,kid,5,NA,4,girl,
NA,kid_17,17,NA,person sitting,26292.6,tangram,far,H1.jpg,tangram-8.jpg,NA,51,65778301,kid,5,NA,14,sit,
NA,kid_17,17,NA,person walking,10766.8,tangram,far,tangram-48.jpg,D1.jpg,NA,52,65789574,kid,5,NA,14,walk,
NA,kid_17,17,NA,robot,14604.6,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,53,65804682,kid,5,NA,5,robot,
NA,kid_17,17,NA,bird,7722.7,familiar,check,parrot.jpg,pigeon.jpg,NA,55,65858051,kid,5,0,4,bird,
NA,kid_17,17,NA,cup,7185.4,familiar,check,apple.jpg,pear.jpg,NA,56,65865741,kid,5,0,3,cup,
NA,kid_17,17,NA,shirt,7006.2,familiar,check,dressshirt.jpg,campshirt.jpg,NA,57,65873248,kid,5,0,5,shirt,
NA,kid_17,17,NA,table,7062.1,familiar,check,pug.jpg,rabbit.jpg,NA,58,65880814,kid,5,0,5,table,
NA,kid_17,17,NA,bear,6807.7,familiar,check,firetruck.jpg,ambulance.jpg,NA,59,65888124,kid,5,0,4,bear,
NA,kid_17,17,NA,m&ms,7410.1,familiar,check,mnms.jpg,gummybears.jpg,NA,60,65896036,kid,5,0,4,mnms,
NA,kid_17,17,NA,red flower,6742.5,familiar,check,rose.jpg,daisy.jpg,NA,61,65903281,kid,5,0,10,redflower,
NA,kid_17,17,NA,dog,8509.7,familiar,check,husky.jpg,dalmatian.jpg,NA,62,65912293,kid,5,0,3,dog,
NA,kid_17,17,NA,polar bear,10550.7,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,63,65923345,kid,5,0,10,polarbear,
NA,kid_18,18,NA,bear,5086.6,familiar,far,grizzlybear.jpg,lion.jpg,NA,19,350433,kid,7,NA,4,bear,1
NA,kid_18,18,NA,dog,5002.8,familiar,far,germanshepherd.jpg,cow.jpg,NA,20,355943,kid,7,NA,3,dog,1
NA,kid_18,18,NA,jellybeans,6114.7,familiar,far,jellybeans.jpg,pretzels.jpg,NA,21,362564,kid,7,NA,10,jellybeans,1
NA,kid_18,18,NA,fish,4599.8,familiar,far,goldfish.jpg,iguana.jpg,NA,22,367666,kid,7,NA,4,fish,1
NA,kid_18,18,NA,shirt,3469.5,familiar,far,poloshirt.jpg,dress.jpg,NA,23,371638,kid,7,NA,5,shirt,1
NA,kid_18,18,NA,car,3745.1,familiar,far,sedan.jpg,firetruck.jpg,NA,24,375887,kid,7,NA,3,car,1
NA,kid_18,18,NA,bird,3106.5,familiar,far,sparrow.jpg,squirrel.jpg,NA,25,379499,kid,7,NA,4,bird,1
NA,kid_18,18,NA,table,3638.5,familiar,far,diningtable.jpg,wardrobe.jpg,NA,26,383641,kid,7,NA,5,table,1
NA,kid_18,18,NA,person,6987.8,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,28,403639,kid,7,NA,6,person,
NA,kid_18,18,NA,person running,7424.2,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,29,411567,kid,7,NA,14,run,
NA,kid_18,18,NA,person chopping wood,13192.8,tangram,far,A2.jpg,C1.jpg,NA,30,425266,kid,7,NA,20,chopwood,
NA,kid_18,18,NA,person pointing at something,9020.7,tangram,far,H1.jpg,tangram-8.jpg,NA,31,434793,kid,7,NA,28,point,
NA,kid_18,18,NA,someone kicking,5179.5,tangram,far,tangram-48.jpg,D1.jpg,NA,32,440478,kid,7,NA,15,kick,
NA,kid_18,18,NA,someone putting their leg up,14883,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,33,455863,kid,7,NA,28,puttingtheirlegup,
NA,kid_18,18,NA,someone running,5301.7,tangram,far,tangram-67.jpg,G1.jpg,NA,34,461668,kid,7,NA,15,run,
NA,kid_18,18,NA,someone walking away,7036.2,tangram,far,B1.jpg,tangram-4.jpg,NA,35,469209,kid,7,NA,20,walkaway,
NA,kid_18,18,NA,table,3389.5,familiar,close,diningtable.jpg,picnictable.jpg,NA,37,481451,kid,7,NA,5,table,0
NA,kid_18,18,NA,bear,2928.2,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,38,484885,kid,7,NA,4,bear,0
NA,kid_18,18,NA,car,2889.1,familiar,close,sedan.jpg,sportscar.jpg,NA,39,488279,kid,7,NA,3,car,0
NA,kid_18,18,NA,fish,3350.1,familiar,close,goldfish.jpg,swordfish.jpg,NA,40,492133,kid,7,NA,4,fish,0
NA,kid_18,18,NA,shirt,2863.4,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,41,495502,kid,7,NA,5,shirt,0
NA,kid_18,18,NA,bird,3254.3,familiar,close,sparrow.jpg,eagle.jpg,NA,42,499259,kid,7,NA,4,bird,0
