iterationName,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,anonymized_id
testing,Animal,11511.79499994032,familiar,far,goldfish.jpg,iguana.jpg,survey-text,3,1793946,25
testing,service,9080.125000036787,tangram,close,K1.jpg,T1.jpg,survey-text,49,609760,30
testing,Dress,3837.16500014998,familiar,far,poloshirt.jpg,dress.jpg,survey-text,4,1798292,25
testing,sad,3519.030000024941,tangram,close,B1.jpg,P1.jpg,survey-text,50,613805,30
testing,NA,4115.290000103414,NA,NA,NA,NA,html-button-response,0,4123,26
testing,Animal,7823.695000028238,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,5,1806624,25
testing,waiter,5464.380000019446,tangram,close,I1.jpg,J1.jpg,survey-text,51,619802,30
testing,NA,1855.8000000193715,NA,NA,NA,NA,html-button-response,1,6993,26
testing,birds,5110.245000105351,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,6,1812243,25
testing,seal,4561.52500002645,tangram,close,G1.jpg,M1.jpg,survey-text,52,624880,30
testing,MAN,8478.40499994345,tangram,isolated,E1.jpg,F1.jpg,survey-text,2,16253,26
testing,skipping,5967.9050000268035,tangram,close,A1.jpg,A2.jpg,survey-text,53,631361,30
testing,strong,610237.9450000008,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,49,1822049,8
testing,BIRD,4332.515000132844,tangram,isolated,F1.jpg,W1.jpg,survey-text,3,21106,26
testing,trasporter,11013.419999973848,familiar,far,sedan.jpg,firetruck.jpg,survey-text,7,1823781,25
testing,blue,2947.6100000028964,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,50,1825500,8
testing,crouching,7055.654999974649,tangram,close,F1.jpg,W1.jpg,survey-text,54,638930,30
testing,DOG,4784.0350000187755,tangram,isolated,K1.jpg,T1.jpg,survey-text,4,26399,26
testing,bear,3767.9599999974016,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,51,1829772,8
testing,Tables,5600.875000003725,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,8,1829889,25
testing,WOMAN,5045.9100001025945,tangram,isolated,I1.jpg,J1.jpg,survey-text,5,31956,26
testing,fish,3816.2250000021886,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,52,1834092,8
testing,Animal,5485.694999806583,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,9,1835887,25
testing,NA,1384.8749999888241,NA,NA,NA,NA,html-button-response,10,1837787,25
testing,table,4337.050000002142,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,53,1838932,8
testing,SIT,5829.814999829978,tangram,isolated,G1.jpg,M1.jpg,survey-text,6,38297,26
testing,car,2952.4200000013225,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,54,1842388,8
testing,WALK,3856.9499999284744,tangram,isolated,B1.jpg,P1.jpg,survey-text,7,42665,26
testing,Art,8057.925000088289,tangram,close,E1.jpg,F1.jpg,survey-text,11,1846358,25
testing,NA,1647154.7750000027,NA,NA,NA,NA,html-button-response,0,1647157,27
testing,NA,1842.339999973774,NA,NA,NA,NA,html-button-response,1,1650006,27
testing,seal,3867.7649999735877,tangram,close,G1.jpg,M1.jpg,survey-text,2,1654401,27
testing,Man,14355.264999903738,tangram,close,K1.jpg,T1.jpg,survey-text,12,1861221,25
testing,priest,2969.145000039134,tangram,close,H1.jpg,Y1.jpg,survey-text,3,1657874,27
testing,runner,2509.790000040084,tangram,close,A1.jpg,A2.jpg,survey-text,4,1660907,27
testing,skyward,6487.150000000838,tangram,close,F1.jpg,W1.jpg,survey-text,5,1667897,27
testing,walk,10941.264999797568,tangram,close,A1.jpg,A2.jpg,survey-text,13,1872690,25
testing,jumping,2097.8050000267103,tangram,close,E1.jpg,F1.jpg,survey-text,6,1670501,27
testing,sad,2197.534999984782,tangram,close,B1.jpg,P1.jpg,survey-text,7,1673213,27
testing,dance,8638.984999852255,tangram,close,F1.jpg,W1.jpg,survey-text,14,1881854,25
testing,praying,4334.72000004258,tangram,close,K1.jpg,T1.jpg,survey-text,8,1678053,27
testing,offering,3085.0349999964237,tangram,close,I1.jpg,J1.jpg,survey-text,9,1681644,27
testing,NA,2167.9449999937788,NA,NA,NA,NA,html-button-response,10,1684322,27
testing,goldfish,2139.770000008866,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,11,1686972,27
testing,standing man,8723.165000090376,tangram,close,H1.jpg,Y1.jpg,survey-text,15,1891442,25
testing,bear,1759.9250000203028,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,12,1689243,27
testing,sad,5112.44500009343,tangram,close,B1.jpg,P1.jpg,survey-text,16,1897062,25
testing,dog,3443.7549999565817,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,13,1693193,27
testing,candy,2518.4149999986403,familiar,close,mnms.jpg,gummybears.jpg,survey-text,14,1696220,27
testing,solid,4955.799999996088,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,15,1701683,27
testing,STAND,63627.444999990985,tangram,isolated,H1.jpg,Y1.jpg,survey-text,8,106815,26
testing,beggar,12242.860000114888,tangram,close,I1.jpg,J1.jpg,survey-text,17,1909812,25
testing,dining,5555.289999989327,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,16,1707747,27
testing,RUN,4936.184999998659,tangram,isolated,A1.jpg,A2.jpg,survey-text,9,112260,26
testing,honda,2516.62499998929,familiar,close,sedan.jpg,sportscar.jpg,survey-text,17,1710771,27
testing,sparrow,3709.3600000371225,familiar,close,sparrow.jpg,eagle.jpg,survey-text,18,1714989,27
testing,NA,6828.20999994874,NA,NA,NA,NA,html-button-response,10,119595,26
testing,NA,2315.935000020545,NA,NA,NA,NA,html-button-response,19,1717824,27
testing,Sad,12243.514999980107,tangram,close,G1.jpg,M1.jpg,survey-text,18,1922566,25
testing,NA,3356.6349998582155,NA,NA,NA,NA,html-button-response,19,1926429,25
testing,balance,5830.264999996871,tangram,far,A1.jpg,D1.jpg,survey-text,20,1724171,27
testing,STAND,8701.830000150949,tangram,close,H1.jpg,Y1.jpg,survey-text,11,128812,26
testing,sad,2488.725000002887,tangram,far,B1.jpg,O1.jpg,survey-text,21,1727162,27
testing,running,5897.050000028685,tangram,far,G1.jpg,N1.jpg,survey-text,20,1932838,25
testing,offering,3480.264999961946,tangram,far,I1.jpg,R1.jpg,survey-text,22,1731152,27
testing,priest,3194.5700000505894,tangram,far,H1.jpg,A2.jpg,survey-text,23,1734863,27
testing,happy,8277.09999983199,tangram,far,E1.jpg,C2.jpg,survey-text,21,1941626,25
testing,praying,3035.9150000149384,tangram,far,K1.jpg,V1.jpg,survey-text,24,1738413,27
testing,RUN,14268.904999829829,tangram,close,F1.jpg,W1.jpg,survey-text,12,143598,26
testing,sad,3419.3649999797344,tangram,far,B1.jpg,O1.jpg,survey-text,22,1945559,25
testing,skyward,2779.6199999866076,tangram,far,F1.jpg,C1.jpg,survey-text,25,1741706,27
testing,jumping,2399.650000035763,tangram,far,E1.jpg,C2.jpg,survey-text,26,1744616,27
testing,SIT,4394.410000182688,tangram,close,G1.jpg,M1.jpg,survey-text,13,148501,26
testing,kneeling,3410.759999998845,tangram,far,G1.jpg,N1.jpg,survey-text,27,1748541,27
testing,walk,8538.605000125244,tangram,far,A1.jpg,D1.jpg,survey-text,23,1954605,25
testing,NA,1854.189999983646,NA,NA,NA,NA,html-button-response,28,1750900,27
testing,DOG,8047.895000083372,tangram,close,K1.jpg,T1.jpg,survey-text,14,158332,26
testing,praying,4530.979999981355,tangram,isolated,K1.jpg,T1.jpg,survey-text,29,1755940,27
testing,priest,2012.3149999999441,tangram,isolated,H1.jpg,Y1.jpg,survey-text,30,1758470,27
testing,WALK,4484.399999957532,tangram,close,B1.jpg,P1.jpg,survey-text,15,163342,26
testing,WALK,6253.34500009194,tangram,close,A1.jpg,A2.jpg,survey-text,16,170120,26
testing,take anyone,17910.57000006549,tangram,far,H1.jpg,A2.jpg,survey-text,24,1973033,25
testing,WOMEN,5817.890000063926,tangram,close,I1.jpg,J1.jpg,survey-text,17,176464,26
testing,run,5122.995000099763,tangram,far,K1.jpg,V1.jpg,survey-text,25,1978667,25
testing,FLY,6084.73000000231,tangram,close,E1.jpg,F1.jpg,survey-text,18,184224,26
testing,NA,4155.0200001802295,NA,NA,NA,NA,html-button-response,19,188900,26
testing,please,11427.625000011176,tangram,far,F1.jpg,C1.jpg,survey-text,26,1991488,25
testing,DOG,5994.674999965355,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,20,195407,26
testing,run,5178.895000135526,tangram,far,I1.jpg,R1.jpg,survey-text,27,1997176,25
testing,NA,1777.0550001878291,NA,NA,NA,NA,html-button-response,28,1999464,25
testing,TABLE,4986.255000112578,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,21,200919,26
testing,car,4080.6050000246614,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,29,2004063,25
testing,BIRD,3872.495000017807,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,22,205323,26
testing,dog,3845.3899999149144,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,30,2008415,25
testing,SHIRT,3877.1750000305474,familiar,far,poloshirt.jpg,dress.jpg,survey-text,23,209726,26
testing,table,3965.139999985695,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,31,2012889,25
testing,CAR,3232.8600001055747,familiar,far,sedan.jpg,firetruck.jpg,survey-text,24,213480,26
testing,gems,5550.93999998644,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,32,2018956,25
testing,skyward,59224.010000005364,tangram,isolated,F1.jpg,W1.jpg,survey-text,31,1818200,27
testing,balance,3862.4600000330247,tangram,isolated,A1.jpg,A2.jpg,survey-text,32,1822578,27
testing,t shirt,7639.309999998659,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,33,2027108,25
testing,BEAR,11770.309999817982,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,25,225777,26
testing,GEMS,5963.35000009276,familiar,far,mnms.jpg,pretzels.jpg,survey-text,26,232251,26
testing,Animal,6672.69999999553,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,34,2034296,25
testing,FISH,4409.979999996722,familiar,far,goldfish.jpg,iguana.jpg,survey-text,27,237175,26
testing,bird,3973.5850000288337,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,35,2038776,25
testing,NA,1211.8949999567121,NA,NA,NA,NA,html-button-response,28,238904,26
testing,offering,15542.669999995269,tangram,isolated,I1.jpg,J1.jpg,survey-text,33,1838635,27
testing,fish,3872.019999893382,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,36,2043160,25
testing,CAR,3463.6900001205504,familiar,close,sedan.jpg,sportscar.jpg,survey-text,29,243137,26
testing,NA,2053.6299999803305,NA,NA,NA,NA,html-button-response,37,2045718,25
testing,depressed,3155.670000007376,tangram,isolated,B1.jpg,P1.jpg,survey-text,34,1842305,27
testing,DOG,3773.689999943599,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,30,247434,26
testing,Animal,6717.1549999620765,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,38,2052963,25
testing,table,4380.099999951199,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,39,2057852,25
testing,dog,4749.454999808222,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,40,2063112,25
testing,BEAR,13881.009999895468,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,31,261943,26
testing,fish,4161.644999869168,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,41,2067796,25
testing,FISH,4638.980000047013,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,32,267101,26
testing,GEMS,4364.319999935105,familiar,close,mnms.jpg,gummybears.jpg,survey-text,33,271983,26
testing,gems,5309.8100000061095,familiar,close,mnms.jpg,gummybears.jpg,survey-text,42,2073614,25
testing,bird,3870.2549999579787,familiar,close,sparrow.jpg,eagle.jpg,survey-text,43,2078002,25
testing,TABLE,8424.024999840185,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,34,280918,26
testing,BIRD,4374.264999991283,familiar,close,sparrow.jpg,eagle.jpg,survey-text,35,285812,26
testing,t shirt,12662.800000049174,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,44,2091173,25
testing,BLUE SHIRT,5901.134999934584,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,36,292320,26
testing,car,3363.63000003621,familiar,close,sedan.jpg,sportscar.jpg,survey-text,45,2095060,25
testing,NA,1227.754999883473,NA,NA,NA,NA,html-button-response,37,294057,26
testing,NA,1345.8950000349432,NA,NA,NA,NA,html-button-response,46,2096938,25
testing,enjoy,8107.27999988012,tangram,isolated,E1.jpg,F1.jpg,survey-text,47,2105560,25
testing,sad,4265.340000158176,tangram,isolated,G1.jpg,M1.jpg,survey-text,48,2110338,25
testing,TABLE,15100.550000090152,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,38,309724,26
testing,happy,5144.554999889806,tangram,isolated,F1.jpg,W1.jpg,survey-text,49,2115989,25
testing,sad,2927.76000010781,tangram,isolated,B1.jpg,P1.jpg,survey-text,50,2119428,25
testing,walk,4897.470000199974,tangram,isolated,A1.jpg,A2.jpg,survey-text,51,2124833,25
testing,FISH,14461.620000191033,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,39,324695,26
testing,Car,5869.424999924377,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,40,331076,26
testing,DOG,4677.135000005364,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,41,336951,26
testing,take care,13025.059999898076,tangram,isolated,H1.jpg,Y1.jpg,survey-text,52,2138383,25
testing,GEMS,3422.465000068769,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,42,340886,26
testing,please,7511.214999947697,tangram,isolated,K1.jpg,T1.jpg,survey-text,53,2146612,25
testing,BEAR,5365.4149998910725,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,43,346777,26
testing,please,3880.8500000741333,tangram,isolated,I1.jpg,J1.jpg,survey-text,54,2151132,25
testing,BIRD,7217.389999888837,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,44,354506,26
testing,SHIRT,3470.225000055507,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,45,358486,26
testing,jumping,113055.09999999776,tangram,isolated,E1.jpg,F1.jpg,survey-text,35,1955873,27
testing,NA,1548.8700000569224,NA,NA,NA,NA,html-button-response,46,360548,26
testing,praying,2716.3200000068173,tangram,isolated,G1.jpg,M1.jpg,survey-text,36,1959098,27
testing,NA,1157.210000033956,NA,NA,NA,NA,html-button-response,37,1960764,27
testing,sparrow,2033.6850000312552,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,38,1963316,27
testing,WOMAN,5985.2549999486655,tangram,far,I1.jpg,R1.jpg,survey-text,47,367048,26
testing,car,2535.334999964107,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,39,1966358,27
testing,bear,1570.9799999604002,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,40,1968436,27
testing,DOG,4020.3099998179823,tangram,far,K1.jpg,V1.jpg,survey-text,48,371585,26
testing,shirt,2037.590000021737,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,41,1970982,27
testing,WALK,3428.279999876395,tangram,far,B1.jpg,O1.jpg,survey-text,49,375534,26
testing,SIT,3462.1950001455843,tangram,far,G1.jpg,N1.jpg,survey-text,50,379511,26
testing,STAND,4794.029999990016,tangram,far,H1.jpg,A2.jpg,survey-text,51,385012,26
testing,RUN,3767.6200000569224,tangram,far,A1.jpg,D1.jpg,survey-text,52,389308,26
testing,FLY,4354.934999952093,tangram,far,E1.jpg,C2.jpg,survey-text,53,394214,26
testing,dog,20402.4250000366,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,42,1991889,27
testing,table,2017.4499999848194,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,43,1994421,27
testing,RUN,5034.1199999675155,tangram,far,F1.jpg,C1.jpg,survey-text,54,399763,26
testing,candy,2229.555000027176,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,44,1997168,27
testing,goldfish,2020.3550000442192,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,45,1999703,27
testing,NA,815.8050000201911,NA,NA,NA,NA,html-button-response,46,2001026,27
testing,table,2031.0199999948964,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,47,2003562,27
testing,bear,1410.860000003595,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,48,2005483,27
testing,shirt,1819.7199999704026,familiar,far,poloshirt.jpg,dress.jpg,survey-text,49,2007807,27
testing,car,1392.4399999668822,familiar,far,sedan.jpg,firetruck.jpg,survey-text,50,2009711,27
testing,candy,1613.1400000303984,familiar,far,mnms.jpg,pretzels.jpg,survey-text,51,2011831,27
testing,dog,2529.1549999965355,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,52,2014876,27
testing,fish,1448.2350000180304,familiar,far,goldfish.jpg,iguana.jpg,survey-text,53,2016829,27
testing,bird,1939.2549999756739,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,54,2019283,27
testing,NA,49620.99999998463,NA,NA,NA,NA,html-button-response,0,49630,7
testing,NA,7846.000000019558,NA,NA,NA,NA,html-button-response,1,58485,7
testing,bear,10493.000000016764,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,2,69498,7
testing,fish,8543.000000005122,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,3,78557,7
testing,sparrow,10187.999999965541,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,4,89254,7
testing,table,11529.00000003865,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,5,101294,7
testing,car,6056.0000000405125,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,6,107866,7
testing,shirt,6128.000000026077,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,7,114506,7
testing,dog,5983.99999999674,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,8,121002,7
testing,chocolates,27276.000000012573,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,9,148791,7
testing,NA,6353.999999992084,NA,NA,NA,NA,html-button-response,10,155655,7
testing,shapes,13214.999999967404,tangram,close,G1.jpg,M1.jpg,survey-text,11,169387,7
testing,dog,17706.999999994878,tangram,close,K1.jpg,T1.jpg,survey-text,12,187609,7
testing,human,19027.000000001863,tangram,close,A1.jpg,A2.jpg,survey-text,13,207150,7
testing,NA,84995.9150000359,NA,NA,NA,NA,html-button-response,0,84999,12
testing,fish,29872.00000003213,tangram,close,I1.jpg,J1.jpg,survey-text,14,237540,7
testing,NA,2520.3549999860115,NA,NA,NA,NA,html-button-response,1,88523,12
testing,NA,13680.325000000266,NA,NA,NA,NA,html-button-response,0,13684,16
testing,BEAR,3332.720000005793,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,2,92362,12
testing,NA,1824.4500000000698,NA,NA,NA,NA,html-button-response,1,16512,16
testing,house,10273.999999975786,tangram,close,H1.jpg,Y1.jpg,survey-text,15,248324,7
testing,goldfish,4228.854999993928,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,3,97095,12
testing,shirt,4694.539999999961,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,2,21713,16
testing,dog,3108.7100000004284,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,4,100708,12
testing,bear,3494.485000000168,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,3,25713,16
testing,bird,2763.9949999866076,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,5,103983,12
testing,human,9458.000000042375,tangram,close,B1.jpg,P1.jpg,survey-text,16,258312,7
testing,dog,3256.1649999997826,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,4,29473,16
testing,table,2846.109999984037,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,6,107332,12
testing,car,2542.654999999744,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,5,32521,16
testing,shirt,3182.9949999810196,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,7,111020,12
testing,car,1621.3100000168197,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,8,113145,12
testing,table,3385.0000000002183,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,6,36417,16
testing,bat,9089.999999967404,tangram,close,E1.jpg,F1.jpg,survey-text,17,267917,7
testing,candy,3346.625000005588,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,9,116994,12
testing,fish,3207.1849999997576,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,7,40128,16
testing,NA,2321.765000000596,NA,NA,NA,NA,html-button-response,10,119818,12
testing,candy,3794.764999999643,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,8,44432,16
testing,waiter,3750.369999965187,tangram,isolated,I1.jpg,J1.jpg,survey-text,11,124071,12
testing,bird,3457.3200000450015,tangram,isolated,F1.jpg,W1.jpg,survey-text,12,128032,12
testing,bird,5784.07000000016,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,9,50721,16
testing,runner,2434.095000033267,tangram,isolated,A1.jpg,A2.jpg,survey-text,13,130970,12
testing,NA,3343.8399999999965,NA,NA,NA,NA,html-button-response,10,54568,16
testing,shark,17596.99999995064,tangram,close,F1.jpg,W1.jpg,survey-text,18,286027,7
testing,sitting,3896.034999983385,tangram,isolated,G1.jpg,M1.jpg,survey-text,14,135369,12
testing,jumping,5246.405000041705,tangram,isolated,E1.jpg,F1.jpg,survey-text,15,141119,12
testing,NA,7113.000000012107,NA,NA,NA,NA,html-button-response,19,293650,7
testing,bird,8950.084999999948,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,11,64025,16
testing,sulking,2508.704999985639,tangram,isolated,B1.jpg,P1.jpg,survey-text,16,144132,12
testing,dog,3678.945000000109,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,12,68209,16
testing,shirt,2880.2000000000553,familiar,far,poloshirt.jpg,dress.jpg,survey-text,13,71594,16
testing,bending,5197.370000008959,tangram,isolated,K1.jpg,T1.jpg,survey-text,17,149832,12
testing,dog,9364.000000001397,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,20,303530,7
testing,fish,5149.5899999999965,familiar,far,goldfish.jpg,iguana.jpg,survey-text,14,77249,16
testing,requesting,5158.215000003111,tangram,isolated,H1.jpg,Y1.jpg,survey-text,18,155494,12
testing,NA,2686.5899999975227,NA,NA,NA,NA,html-button-response,19,158682,12
testing,sparrow,7455.000000016298,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,21,311497,7
testing,candy,4159.3749999997235,familiar,far,mnms.jpg,pretzels.jpg,survey-text,15,81912,16
testing,bear,4208.630000000092,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,16,86626,16
testing,fish,6263.999999966472,familiar,far,goldfish.jpg,iguana.jpg,survey-text,22,318271,7
testing,begging,8394.899999955669,tangram,far,I1.jpg,R1.jpg,survey-text,20,167582,12
testing,car,7621.465000000171,familiar,far,sedan.jpg,firetruck.jpg,survey-text,17,94753,16
testing,running,5046.945000009146,tangram,far,A1.jpg,D1.jpg,survey-text,21,173133,12
testing,table,7676.999999966938,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,23,326477,7
testing,table,4531.985000000073,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,18,99793,16
testing,sulking,5644.994999980554,tangram,far,B1.jpg,O1.jpg,survey-text,22,179282,12
testing,NA,1775.819999999847,NA,NA,NA,NA,html-button-response,19,102071,16
testing,bear,7673.000000009779,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,24,334669,7
testing,jumping,3809.175000002142,tangram,far,E1.jpg,C2.jpg,survey-text,23,183594,12
testing,lunging,10608.784999989439,tangram,far,F1.jpg,C1.jpg,survey-text,24,194707,12
testing,kneeling,5671.124999993481,tangram,far,G1.jpg,N1.jpg,survey-text,25,200882,12
testing,sit,21726.09999999986,tangram,far,G1.jpg,N1.jpg,survey-text,20,124305,16
testing,begging,3544.690000009723,tangram,far,H1.jpg,A2.jpg,survey-text,26,204932,12
testing,bending,5846.285000036005,tangram,far,K1.jpg,V1.jpg,survey-text,27,211282,12
testing,bend,8799.539999999979,tangram,far,K1.jpg,V1.jpg,survey-text,21,133609,16
testing,NA,3541.3299999781884,NA,NA,NA,NA,html-button-response,28,215325,12
testing,walk,5375.079999999813,tangram,far,B1.jpg,O1.jpg,survey-text,22,139489,16
testing,chocolate,4053.6149999825284,familiar,close,mnms.jpg,gummybears.jpg,survey-text,29,219882,12
testing,celebrate,8508.945000000036,tangram,far,E1.jpg,C2.jpg,survey-text,23,148505,16
testing,frolick,15438.405000000348,tangram,far,A1.jpg,D1.jpg,survey-text,24,164448,16
testing,monotone,26371.165000018664,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,30,246757,12
testing,NA,20944.900000002235,NA,NA,NA,NA,html-button-response,0,20953,15
testing,splits,12494.209999999817,tangram,far,F1.jpg,C1.jpg,survey-text,25,177449,16
testing,NA,1557.7250000205822,NA,NA,NA,NA,html-button-response,1,23522,15
testing,desk,8995.46000000555,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,31,256257,12
testing,pray,6335.340000000113,tangram,far,H1.jpg,A2.jpg,survey-text,26,184289,16
testing,chair,10445.019999984652,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,2,34483,15
testing,serve,4990.405000000028,tangram,far,I1.jpg,R1.jpg,survey-text,27,189784,16
testing,NA,954.5750000001863,NA,NA,NA,NA,html-button-response,28,191241,16
testing,bird,5985.969999979716,familiar,close,sparrow.jpg,eagle.jpg,survey-text,3,40983,15
testing,celebrate,7681.614999999962,tangram,close,E1.jpg,F1.jpg,survey-text,29,199433,16
testing,chocolates,94411.00000002189,familiar,far,mnms.jpg,pretzels.jpg,survey-text,25,429596,7
testing,bend,4920.544999999955,tangram,close,K1.jpg,T1.jpg,survey-text,30,204864,16
testing,blackbear,26758.87000001967,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,32,283519,12
testing,shirt,8913.999999989755,familiar,far,poloshirt.jpg,dress.jpg,survey-text,26,439033,7
testing,dog,14269.774999993388,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,4,55767,15
testing,walk,7416.140000000276,tangram,close,B1.jpg,P1.jpg,survey-text,31,212785,16
testing,car,6027.999999991152,familiar,far,sedan.jpg,firetruck.jpg,survey-text,27,445572,7
testing,splits,3823.5400000003283,tangram,close,F1.jpg,W1.jpg,survey-text,32,217114,16
testing,dog,6067.689999996219,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,5,62345,15
testing,sit,3134.049999999668,tangram,close,G1.jpg,M1.jpg,survey-text,33,220753,16
testing,NA,4475.000000034925,NA,NA,NA,NA,html-button-response,28,450554,7
testing,shirt,5366.414999996778,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,6,68223,15
testing,hunter,18233.464999997523,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,33,302257,12
testing,frolick,4175.069999999774,tangram,close,A1.jpg,A2.jpg,survey-text,34,225433,16
testing,goldfish,3708.8849999709055,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,34,306469,12
testing,fish,10332.605000003241,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,7,79064,15
testing,sparrow,6071.839999989606,familiar,close,sparrow.jpg,eagle.jpg,survey-text,35,313044,12
testing,human,14010.000000009313,tangram,isolated,B1.jpg,P1.jpg,survey-text,29,465082,7
testing,pray,10556.275000000373,tangram,close,H1.jpg,Y1.jpg,survey-text,35,236496,16
testing,car,4869.264999986626,familiar,close,sedan.jpg,sportscar.jpg,survey-text,8,84443,15
