iterationName,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,high step,5343.145000006189,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,51,807378
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,dog,11470.340000007127,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,21,224103
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,jump,13007.525000022724,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,40,459633
pilot2,A1XFPVU0RMO02S,3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ,,5750.469999999041,,,,,html-button-response,38,758620
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,kick,1747.014999971725,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,41,461899
pilot2,A4MVHB52FSBUT,3X73LLYYQ23QKSXV1R7TH91G5GQHNG,Non-patterned,13674.750000005588,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,7,108318
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,leap,3936.3199999788776,tangram,close,A2.jpg,tangram-99.jpg,survey-text,42,466375
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,goldfish,8117.355000002135,familiar,far,goldfish.jpg,iguana.jpg,survey-text,22,232735
pilot2,A4MVHB52FSBUT,3X73LLYYQ23QKSXV1R7TH91G5GQHNG,Brown,5770.229999994626,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,8,114615
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,fast run,10416.19499999797,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,52,818298
pilot2,A1XFPVU0RMO02S,3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ,bird,10318.565000001341,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,39,769444
